ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.20,146.90,07/16/00Z,25,-,TROPICAL DEPRESSION
2,11.20,145.40,07/16/06Z,25,-,TROPICAL DEPRESSION
3,11.30,143.90,07/16/12Z,25,-,TROPICAL DEPRESSION
4,11.30,142.30,07/16/18Z,25,-,TROPICAL DEPRESSION
5,11.40,140.80,07/17/00Z,25,-,TROPICAL DEPRESSION
6,11.80,139.40,07/17/06Z,30,-,TROPICAL DEPRESSION
7,12.30,137.70,07/17/12Z,30,-,TROPICAL DEPRESSION
8,12.80,135.90,07/17/18Z,40,-,TROPICAL STORM
9,13.30,134.10,07/18/00Z,45,-,TROPICAL STORM
10,13.80,132.40,07/18/06Z,55,-,TROPICAL STORM
11,14.10,130.90,07/18/12Z,60,-,TROPICAL STORM
12,14.40,129.40,07/18/18Z,65,-,TYPHOON-1
13,14.70,127.80,07/19/00Z,75,-,TYPHOON-1
14,14.80,126.30,07/19/06Z,85,-,TYPHOON-2
15,15.00,125.10,07/19/12Z,90,-,TYPHOON-2
16,15.20,123.50,07/19/18Z,90,-,TYPHOON-2
17,15.50,122.00,07/20/00Z,90,-,TYPHOON-2
18,15.90,120.80,07/20/06Z,65,-,TYPHOON-1
19,16.70,119.30,07/20/12Z,60,-,TROPICAL STORM
20,17.40,117.90,07/20/18Z,65,-,TYPHOON-1
21,17.80,116.70,07/21/00Z,70,-,TYPHOON-1
22,18.40,115.50,07/21/06Z,75,-,TYPHOON-1
23,19.00,114.50,07/21/12Z,80,-,TYPHOON-1
24,19.60,113.60,07/21/18Z,85,-,TYPHOON-2
25,20.10,112.90,07/22/00Z,90,-,TYPHOON-2
26,20.80,112.10,07/22/06Z,95,-,TYPHOON-2
27,21.60,111.30,07/22/12Z,60,-,TROPICAL STORM
28,22.30,110.60,07/22/18Z,40,-,TROPICAL STORM
29,23.00,109.80,07/23/00Z,35,-,TROPICAL STORM
30,23.20,108.20,07/23/06Z,30,-,TROPICAL DEPRESSION
31,23.90,107.00,07/23/12Z,25,-,TROPICAL DEPRESSION
32,24.80,106.50,07/23/18Z,20,-,TROPICAL DEPRESSION
33,25.60,106.20,07/24/00Z,20,-,TROPICAL DEPRESSION
