ADV,LAT,LON,TIME,WIND,PR,STAT
1,25.30,145.50,06/20/00Z,20,-,TROPICAL DEPRESSION
2,25.80,146.80,06/20/06Z,20,-,TROPICAL DEPRESSION
3,26.00,148.10,06/20/12Z,20,-,TROPICAL DEPRESSION
4,26.00,149.80,06/20/18Z,30,-,TROPICAL DEPRESSION
5,25.90,151.50,06/21/00Z,35,-,TROPICAL STORM
6,25.60,153.00,06/21/06Z,45,-,TROPICAL STORM
7,25.20,154.80,06/21/12Z,40,-,TROPICAL STORM
8,25.00,156.80,06/21/18Z,35,-,TROPICAL STORM
9,25.20,158.90,06/22/00Z,35,-,TROPICAL STORM
10,25.60,161.80,06/22/06Z,30,-,TROPICAL DEPRESSION
11,26.60,165.30,06/22/12Z,25,-,TROPICAL DEPRESSION
12,28.00,169.00,06/22/18Z,30,-,TROPICAL DEPRESSION
13,30.10,172.50,06/23/00Z,35,-,TROPICAL STORM
14,33.00,175.00,06/23/06Z,40,-,TROPICAL STORM
15,36.00,177.00,06/23/12Z,40,-,TROPICAL STORM
