ADV,LAT,LON,TIME,WIND,PR,STAT
1,18.20,113.40,08/16/12Z,20,-,TROPICAL DEPRESSION
2,18.50,113.10,08/16/18Z,30,-,TROPICAL DEPRESSION
3,18.70,112.60,08/17/00Z,50,-,TROPICAL STORM
4,18.60,112.10,08/17/06Z,60,-,TROPICAL STORM
5,18.70,111.50,08/17/12Z,60,-,TROPICAL STORM
6,18.80,110.50,08/17/18Z,60,-,TROPICAL STORM
7,18.80,109.30,08/18/00Z,55,-,TROPICAL STORM
8,18.70,108.20,08/18/06Z,50,-,TROPICAL STORM
9,18.70,106.90,08/18/12Z,45,-,TROPICAL STORM
10,18.50,105.60,08/18/18Z,30,-,TROPICAL DEPRESSION
11,18.40,104.40,08/19/00Z,20,-,TROPICAL DEPRESSION
