ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.50,130.30,05/21/06Z,25,-,TROPICAL DEPRESSION
2,11.00,129.80,05/21/12Z,25,-,TROPICAL DEPRESSION
3,11.50,129.20,05/21/18Z,30,-,TROPICAL DEPRESSION
4,11.90,128.60,05/22/00Z,30,-,TROPICAL DEPRESSION
5,12.30,127.90,05/22/06Z,35,-,TROPICAL STORM
6,12.50,126.80,05/22/12Z,35,-,TROPICAL STORM
7,12.90,125.80,05/22/18Z,35,-,TROPICAL STORM
8,13.50,125.50,05/23/00Z,40,-,TROPICAL STORM
9,13.90,125.40,05/23/06Z,35,-,TROPICAL STORM
10,14.50,125.40,05/23/12Z,40,-,TROPICAL STORM
11,15.10,125.10,05/23/18Z,40,-,TROPICAL STORM
12,15.20,124.30,05/24/00Z,40,-,TROPICAL STORM
13,15.30,123.40,05/24/06Z,45,-,TROPICAL STORM
14,15.90,123.80,05/24/12Z,45,-,TROPICAL STORM
15,16.60,123.90,05/24/18Z,55,-,TROPICAL STORM
16,17.60,124.50,05/25/00Z,65,-,TYPHOON-1
17,18.50,125.20,05/25/06Z,65,-,TYPHOON-1
18,19.50,126.30,05/25/12Z,65,-,TYPHOON-1
19,20.80,127.90,05/25/18Z,75,-,TYPHOON-1
20,22.80,129.60,05/26/00Z,85,-,TYPHOON-2
21,24.80,131.30,05/26/06Z,100,-,TYPHOON-3
22,27.20,133.40,05/26/12Z,100,-,TYPHOON-3
23,30.20,135.10,05/26/18Z,80,-,TYPHOON-1
24,33.50,138.70,05/27/00Z,65,-,TYPHOON-1
25,37.30,141.80,05/27/06Z,35,-,TROPICAL STORM
