ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.60,116.60,08/31/06Z,35,-,TROPICAL STORM
2,15.30,115.50,08/31/12Z,40,-,TROPICAL STORM
3,15.90,114.30,08/31/18Z,45,-,TROPICAL STORM
4,16.40,113.10,09/01/00Z,55,-,TROPICAL STORM
5,16.50,111.60,09/01/06Z,60,-,TROPICAL STORM
6,16.70,110.30,09/01/12Z,65,-,TYPHOON-1
7,17.00,109.00,09/01/18Z,60,-,TROPICAL STORM
8,17.00,107.70,09/02/00Z,55,-,TROPICAL STORM
9,17.10,106.70,09/02/06Z,45,-,TROPICAL STORM
10,17.00,106.00,09/02/12Z,40,-,TROPICAL STORM
11,16.50,104.50,09/02/18Z,35,-,TROPICAL STORM
12,16.20,103.00,09/03/00Z,30,-,TROPICAL DEPRESSION
