ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.10,143.50,07/22/00Z,30,-,TROPICAL DEPRESSION
2,8.60,142.60,07/22/06Z,35,-,TROPICAL STORM
3,9.30,141.50,07/22/12Z,40,-,TROPICAL STORM
4,9.80,140.70,07/22/18Z,45,-,TROPICAL STORM
5,10.60,140.00,07/23/00Z,45,-,TROPICAL STORM
6,11.60,139.20,07/23/06Z,45,-,TROPICAL STORM
7,12.60,138.20,07/23/12Z,50,-,TROPICAL STORM
8,13.70,137.20,07/23/18Z,60,-,TROPICAL STORM
9,14.80,135.90,07/24/00Z,70,-,TYPHOON-1
10,15.40,134.40,07/24/06Z,85,-,TYPHOON-2
11,15.70,132.90,07/24/12Z,90,-,TYPHOON-2
12,16.20,131.50,07/24/18Z,100,-,TYPHOON-3
13,16.40,130.30,07/25/00Z,110,-,TYPHOON-3
14,16.70,128.90,07/25/06Z,115,-,TYPHOON-4
15,16.90,127.80,07/25/12Z,120,-,TYPHOON-4
16,17.10,126.90,07/25/18Z,125,-,TYPHOON-4
17,17.60,126.30,07/26/00Z,130,-,TYPHOON-4
18,18.30,125.50,07/26/06Z,130,-,TYPHOON-4
19,19.10,124.40,07/26/12Z,130,-,TYPHOON-4
20,19.50,123.20,07/26/18Z,130,-,TYPHOON-4
21,19.80,121.80,07/27/00Z,125,-,TYPHOON-4
22,20.40,120.60,07/27/06Z,125,-,TYPHOON-4
23,21.10,119.60,07/27/12Z,120,-,TYPHOON-4
24,21.70,118.40,07/27/18Z,110,-,TYPHOON-3
25,22.40,117.40,07/28/00Z,100,-,TYPHOON-3
26,23.30,116.60,07/28/06Z,65,-,TYPHOON-1
27,23.00,114.20,07/28/12Z,55,-,TROPICAL STORM
28,23.20,112.70,07/28/18Z,45,-,TROPICAL STORM
29,23.50,111.00,07/29/00Z,35,-,TROPICAL STORM
30,23.30,111.20,07/29/06Z,35,-,TROPICAL STORM
31,23.20,111.50,07/29/12Z,30,-,TROPICAL DEPRESSION
