ADV,LAT,LON,TIME,WIND,PR,STAT
5,8.40,178.90,09/18/06Z,15,-,TROPICAL DEPRESSION
6,8.50,177.40,09/18/12Z,15,-,TROPICAL DEPRESSION
7,8.70,175.90,09/18/18Z,20,-,TROPICAL DEPRESSION
8,8.80,174.30,09/19/00Z,20,-,TROPICAL DEPRESSION
9,8.90,172.80,09/19/06Z,25,-,TROPICAL DEPRESSION
10,9.00,171.30,09/19/12Z,25,-,TROPICAL DEPRESSION
11,9.10,169.80,09/19/18Z,25,-,TROPICAL DEPRESSION
12,9.30,168.40,09/20/00Z,25,-,TROPICAL DEPRESSION
13,9.50,167.20,09/20/06Z,25,-,TROPICAL DEPRESSION
14,9.70,166.00,09/20/12Z,25,-,TROPICAL DEPRESSION
15,10.00,165.00,09/20/18Z,25,-,TROPICAL DEPRESSION
16,10.60,164.20,09/21/00Z,25,-,TROPICAL DEPRESSION
17,11.20,163.50,09/21/06Z,25,-,TROPICAL DEPRESSION
18,11.90,163.00,09/21/12Z,25,-,TROPICAL DEPRESSION
19,12.60,162.40,09/21/18Z,25,-,TROPICAL DEPRESSION
20,13.40,161.80,09/22/00Z,25,-,TROPICAL DEPRESSION
21,14.30,160.90,09/22/06Z,25,-,TROPICAL DEPRESSION
22,15.10,159.80,09/22/12Z,30,-,TROPICAL DEPRESSION
23,15.50,158.60,09/22/18Z,35,-,TROPICAL STORM
24,15.90,157.30,09/23/00Z,55,-,TROPICAL STORM
25,16.20,156.10,09/23/06Z,80,-,TYPHOON-1
26,16.40,154.90,09/23/12Z,115,-,TYPHOON-4
27,16.40,153.80,09/23/18Z,115,-,TYPHOON-4
28,16.30,152.70,09/24/00Z,115,-,TYPHOON-4
29,16.20,151.50,09/24/06Z,115,-,TYPHOON-4
30,16.10,150.30,09/24/12Z,120,-,TYPHOON-4
31,16.00,149.10,09/24/18Z,125,-,TYPHOON-4
32,15.90,147.80,09/25/00Z,130,-,TYPHOON-4
33,15.90,146.60,09/25/06Z,130,-,TYPHOON-4
34,16.00,145.70,09/25/12Z,125,-,TYPHOON-4
35,16.20,144.80,09/25/18Z,125,-,TYPHOON-4
36,16.50,144.00,09/26/00Z,125,-,TYPHOON-4
37,17.00,143.20,09/26/06Z,125,-,TYPHOON-4
38,17.50,142.40,09/26/12Z,125,-,TYPHOON-4
39,18.10,141.70,09/26/18Z,115,-,TYPHOON-4
40,18.80,141.00,09/27/00Z,115,-,TYPHOON-4
41,19.60,140.30,09/27/06Z,120,-,TYPHOON-4
42,20.20,139.60,09/27/12Z,125,-,TYPHOON-4
43,20.60,139.00,09/27/18Z,125,-,TYPHOON-4
44,21.00,138.60,09/28/00Z,125,-,TYPHOON-4
45,21.40,138.20,09/28/06Z,125,-,TYPHOON-4
46,21.90,137.90,09/28/12Z,125,-,TYPHOON-4
47,22.70,137.90,09/28/18Z,120,-,TYPHOON-4
48,23.40,138.20,09/29/00Z,120,-,TYPHOON-4
49,24.30,138.60,09/29/06Z,110,-,TYPHOON-3
50,25.30,139.10,09/29/12Z,105,-,TYPHOON-3
51,26.70,139.60,09/29/18Z,100,-,TYPHOON-3
52,28.30,140.40,09/30/00Z,90,-,TYPHOON-2
53,29.90,141.70,09/30/06Z,85,-,TYPHOON-2
54,31.40,144.00,09/30/12Z,80,-,TYPHOON-1
55,32.70,146.70,09/30/18Z,75,-,TYPHOON-1
56,33.60,149.70,10/01/00Z,70,-,TYPHOON-1
57,34.30,152.30,10/01/06Z,65,-,TYPHOON-1
58,34.90,155.20,10/01/12Z,65,-,TYPHOON-1
59,35.40,158.60,10/01/18Z,65,-,TYPHOON-1
60,35.90,162.30,10/02/00Z,60,-,TROPICAL STORM
61,36.60,165.70,10/02/06Z,60,-,TROPICAL STORM
62,37.30,169.20,10/02/12Z,60,-,TROPICAL STORM
63,38.40,172.10,10/02/18Z,60,-,TROPICAL STORM
64,39.30,175.30,10/03/00Z,55,-,TROPICAL STORM
65,40.50,178.50,10/03/06Z,55,-,TROPICAL STORM
