ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.80,126.60,10/11/00Z,45,-,TROPICAL STORM
2,11.20,125.10,10/11/06Z,45,-,TROPICAL STORM
3,11.60,123.70,10/11/12Z,45,-,TROPICAL STORM
4,12.00,122.30,10/11/18Z,40,-,TROPICAL STORM
5,12.60,121.10,10/12/00Z,40,-,TROPICAL STORM
6,13.20,120.00,10/12/06Z,40,-,TROPICAL STORM
7,13.90,119.30,10/12/12Z,45,-,TROPICAL STORM
8,14.50,118.70,10/12/18Z,50,-,TROPICAL STORM
9,15.10,118.20,10/13/00Z,55,-,TROPICAL STORM
10,15.50,118.00,10/13/06Z,60,-,TROPICAL STORM
11,15.90,118.00,10/13/12Z,60,-,TROPICAL STORM
12,16.40,118.00,10/13/18Z,65,-,TYPHOON-1
13,16.90,118.00,10/14/00Z,70,-,TYPHOON-1
14,17.40,118.00,10/14/06Z,75,-,TYPHOON-1
15,17.80,117.30,10/14/12Z,80,-,TYPHOON-1
16,17.90,117.60,10/14/18Z,80,-,TYPHOON-1
17,18.00,117.40,10/15/00Z,75,-,TYPHOON-1
18,18.30,117.30,10/15/06Z,75,-,TYPHOON-1
19,18.60,117.20,10/15/12Z,70,-,TYPHOON-1
20,18.80,117.10,10/15/18Z,70,-,TYPHOON-1
21,19.00,116.80,10/16/00Z,75,-,TYPHOON-1
22,19.20,116.50,10/16/06Z,70,-,TYPHOON-1
23,19.40,116.00,10/16/12Z,65,-,TYPHOON-1
24,19.70,115.40,10/16/18Z,65,-,TYPHOON-1
25,20.10,114.90,10/17/00Z,65,-,TYPHOON-1
26,20.40,114.60,10/17/06Z,65,-,TYPHOON-1
27,20.70,114.20,10/17/12Z,60,-,TROPICAL STORM
28,20.90,113.90,10/17/18Z,55,-,TROPICAL STORM
29,21.10,113.50,10/18/00Z,50,-,TROPICAL STORM
30,21.10,113.10,10/18/06Z,45,-,TROPICAL STORM
31,21.10,112.60,10/18/12Z,40,-,TROPICAL STORM
32,21.10,112.00,10/18/18Z,35,-,TROPICAL STORM
33,20.10,111.10,10/19/00Z,30,-,TROPICAL DEPRESSION
