Date: 18-29 AUG 2012
Typhoon  #16
ADV  LAT   LON       TIME     WIND  PR  STAT
  1  13.20  141.40 08/18/12Z   15  1009 TROPICAL DEPRESSION
  2  13.80  141.90 08/18/18Z   20  1007 TROPICAL DEPRESSION
  3  14.30  142.30 08/19/00Z   20  1007 TROPICAL DEPRESSION
  4  14.90  142.50 08/19/06Z   20  1007 TROPICAL DEPRESSION
  5  16.00  142.30 08/19/12Z   25  1004 TROPICAL DEPRESSION
  6  16.80  141.90 08/19/18Z   25  1004 TROPICAL DEPRESSION
  7  17.20  141.80 08/20/00Z   30  1000 TROPICAL DEPRESSION
  8  17.60  141.70 08/20/06Z   35   996 TROPICAL STORM
  9  18.10  141.50 08/20/12Z   40   993 TROPICAL STORM
 10  18.30  141.10 08/20/18Z   45   989 TROPICAL STORM
 11  18.30  140.70 08/21/00Z   50   985 TROPICAL STORM
 12  18.40  140.20 08/21/06Z   60   978 TROPICAL STORM
 13  18.70  139.80 08/21/12Z   65   974 TYPHOON-1
 14  19.00  139.20 08/21/18Z   75   967 TYPHOON-1
 15  19.20  138.50 08/22/00Z   80   963 TYPHOON-1
 16  19.30  137.80 08/22/06Z   80   963 TYPHOON-1
 17  19.40  137.10 08/22/12Z   90   956 TYPHOON-2
 18  19.50  136.30 08/22/18Z   90   956 TYPHOON-2
 19  19.60  135.60 08/23/00Z   95   952 TYPHOON-2
 20  20.10  135.00 08/23/06Z  100   948 TYPHOON-3
 21  20.20  134.20 08/23/12Z  100   948 TYPHOON-3
 22  20.50  133.80 08/23/18Z  105   944 TYPHOON-3
 23  21.20  133.80 08/24/00Z  105   944 TYPHOON-3
 24  21.70  133.30 08/24/06Z  110   941 TYPHOON-3
 25  22.30  133.00 08/24/12Z  120   933 TYPHOON-4
 26  22.90  132.70 08/24/18Z  125   929 TYPHOON-4
 27  23.50  132.10 08/25/00Z  125   929 TYPHOON-4
 28  24.10  131.30 08/25/06Z  120   933 TYPHOON-4
 29  24.40  130.60 08/25/12Z  120   933 TYPHOON-4
 30  24.80  130.10 08/25/18Z  120   933 TYPHOON-4
 31  25.30  129.50 08/26/00Z  115   937 TYPHOON-4
 32  25.90  128.90 08/26/06Z  110   941 TYPHOON-3
 33  26.60  128.00 08/26/12Z  105   944 TYPHOON-3
 34  27.50  127.40 08/26/18Z  100   948 TYPHOON-3
 35  28.60  126.80 08/27/00Z   90   956 TYPHOON-2
 36  29.90  126.00 08/27/06Z   75   967 TYPHOON-1
 37  31.30  125.50 08/27/12Z   70   970 TYPHOON-1
 38  33.00  125.20 08/27/18Z   70   970 TYPHOON-1
 39  34.80  124.70 08/28/00Z   55   982 TROPICAL STORM
 40  36.80  124.60 08/28/06Z   55   982 TROPICAL STORM
 41  38.90  125.00 08/28/12Z   45   989 TROPICAL STORM
 42  41.50  125.60 08/28/18Z   35   996 TROPICAL STORM
 43  44.20  127.30 08/29/00Z   30  1000 TROPICAL DEPRESSION
