ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.70,114.80,09/14/12Z,20,-,TROPICAL DEPRESSION
2,13.70,114.70,09/14/18Z,20,-,TROPICAL DEPRESSION
3,13.80,114.60,09/15/00Z,25,-,TROPICAL DEPRESSION
4,13.80,114.60,09/15/06Z,25,-,TROPICAL DEPRESSION
5,13.80,114.50,09/15/12Z,30,-,TROPICAL DEPRESSION
6,13.90,114.50,09/15/18Z,30,-,TROPICAL DEPRESSION
7,14.00,114.50,09/16/00Z,30,-,TROPICAL DEPRESSION
8,14.10,114.60,09/16/06Z,35,-,TROPICAL STORM
9,14.20,114.70,09/16/12Z,35,-,TROPICAL STORM
10,14.20,114.70,09/16/18Z,35,-,TROPICAL STORM
11,14.30,114.70,09/17/00Z,35,-,TROPICAL STORM
12,14.40,114.70,09/17/06Z,35,-,TROPICAL STORM
13,14.60,114.50,09/17/12Z,40,-,TROPICAL STORM
14,14.70,114.20,09/17/18Z,45,-,TROPICAL STORM
15,14.70,113.90,09/18/00Z,50,-,TROPICAL STORM
16,14.80,113.50,09/18/06Z,55,-,TROPICAL STORM
17,14.80,113.20,09/18/12Z,55,-,TROPICAL STORM
18,14.80,112.90,09/18/18Z,60,-,TROPICAL STORM
19,15.00,112.60,09/19/00Z,60,-,TROPICAL STORM
20,15.70,112.60,09/19/06Z,65,-,TYPHOON-1
21,16.30,112.60,09/19/12Z,70,-,TYPHOON-1
22,16.90,112.60,09/19/18Z,75,-,TYPHOON-1
23,17.50,112.80,09/20/00Z,85,-,TYPHOON-2
24,17.90,113.20,09/20/06Z,95,-,TYPHOON-2
25,18.30,113.90,09/20/12Z,100,-,TYPHOON-3
26,18.70,114.90,09/20/18Z,105,-,TYPHOON-3
27,19.20,116.20,09/21/00Z,115,-,TYPHOON-4
28,19.70,117.40,09/21/06Z,120,-,TYPHOON-4
29,20.30,118.60,09/21/12Z,125,-,TYPHOON-4
30,20.90,119.70,09/21/18Z,130,-,TYPHOON-4
31,21.50,120.90,09/22/00Z,130,-,TYPHOON-4
32,22.30,122.20,09/22/06Z,130,-,TYPHOON-4
33,23.60,123.50,09/22/12Z,130,-,TYPHOON-4
34,25.00,124.80,09/22/18Z,115,-,TYPHOON-4
35,26.60,126.10,09/23/00Z,110,-,TYPHOON-3
36,28.50,127.60,09/23/06Z,105,-,TYPHOON-3
37,30.90,129.50,09/23/12Z,100,-,TYPHOON-3
38,33.50,131.80,09/23/18Z,90,-,TYPHOON-2
39,36.90,134.40,09/24/00Z,75,-,TYPHOON-1
40,39.80,138.30,09/24/06Z,65,-,TYPHOON-1
41,41.90,143.50,09/24/12Z,55,-,TROPICAL STORM
42,42.30,149.70,09/24/18Z,45,-,TROPICAL STORM
