ADV,LAT,LON,TIME,WIND,PR,STAT
1,20.10,165.60,08/04/00Z,25,-,TROPICAL DEPRESSION
2,20.20,165.90,08/04/06Z,30,-,TROPICAL DEPRESSION
3,20.50,166.20,08/04/12Z,35,-,TROPICAL STORM
4,20.80,166.40,08/04/18Z,40,-,TROPICAL STORM
5,21.20,166.80,08/05/00Z,40,-,TROPICAL STORM
6,21.90,167.40,08/05/06Z,45,-,TROPICAL STORM
7,23.20,168.30,08/05/12Z,40,-,TROPICAL STORM
8,24.70,169.30,08/05/18Z,45,-,TROPICAL STORM
9,26.50,170.30,08/06/00Z,55,-,TROPICAL STORM
10,28.70,171.40,08/06/06Z,60,-,TROPICAL STORM
11,30.90,172.20,08/06/12Z,55,-,TROPICAL STORM
12,32.70,173.00,08/06/18Z,50,-,TROPICAL STORM
13,34.00,173.80,08/07/00Z,50,-,TROPICAL STORM
14,34.50,174.80,08/07/06Z,50,-,TROPICAL STORM
15,35.60,175.20,08/07/12Z,50,-,TROPICAL STORM
16,36.30,176.00,08/07/18Z,50,-,TROPICAL STORM
17,36.70,176.50,08/08/00Z,50,-,TROPICAL STORM
18,36.80,176.90,08/08/06Z,45,-,TROPICAL STORM
19,37.00,177.40,08/08/12Z,45,-,TROPICAL STORM
20,37.20,177.80,08/08/18Z,45,-,TROPICAL STORM
21,37.50,177.60,08/09/00Z,45,-,TROPICAL STORM
22,38.00,177.00,08/09/06Z,40,-,TROPICAL STORM
23,38.50,175.50,08/09/12Z,30,-,TROPICAL DEPRESSION
