ADV,LAT,LON,TIME,WIND,PR,STAT
1,18.30,117.00,07/07/00Z,15,-,TROPICAL DEPRESSION
2,18.80,117.40,07/07/06Z,20,-,TROPICAL DEPRESSION
3,19.50,117.80,07/07/12Z,20,-,TROPICAL DEPRESSION
4,20.20,118.20,07/07/18Z,20,-,TROPICAL DEPRESSION
5,21.00,118.50,07/08/00Z,25,-,TROPICAL DEPRESSION
6,21.60,118.70,07/08/06Z,30,-,TROPICAL DEPRESSION
7,22.00,119.00,07/08/12Z,30,-,TROPICAL DEPRESSION
8,22.40,119.40,07/08/18Z,35,-,TROPICAL STORM
9,22.60,119.70,07/09/00Z,35,-,TROPICAL STORM
10,22.90,120.10,07/09/06Z,45,-,TROPICAL STORM
11,23.00,120.10,07/09/12Z,50,-,TROPICAL STORM
12,23.10,119.90,07/09/18Z,45,-,TROPICAL STORM
13,23.00,119.70,07/10/00Z,30,-,TROPICAL DEPRESSION
14,22.90,119.40,07/10/06Z,25,-,TROPICAL DEPRESSION
15,22.80,119.10,07/10/12Z,25,-,TROPICAL DEPRESSION
16,22.90,118.80,07/10/18Z,25,-,TROPICAL DEPRESSION
17,23.10,118.60,07/11/00Z,25,-,TROPICAL DEPRESSION
18,23.20,118.50,07/11/06Z,25,-,TROPICAL DEPRESSION
19,23.30,118.30,07/11/12Z,25,-,TROPICAL DEPRESSION
20,23.40,118.20,07/11/18Z,25,-,TROPICAL DEPRESSION
21,23.50,118.10,07/12/00Z,25,-,TROPICAL DEPRESSION
22,23.60,118.00,07/12/06Z,25,-,TROPICAL DEPRESSION
23,24.20,118.10,07/12/12Z,25,-,TROPICAL DEPRESSION
24,25.10,118.10,07/12/18Z,20,-,TROPICAL DEPRESSION
