ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.20,159.30,10/08/12Z,20,1004,TROPICAL DEPRESSION
2,13.80,158.20,10/08/18Z,20,1004,TROPICAL DEPRESSION
3,14.50,157.20,10/09/00Z,30,1002,TROPICAL DEPRESSION
4,15.40,156.50,10/09/06Z,30,1000,TROPICAL DEPRESSION
5,16.50,155.70,10/09/12Z,30,1000,TROPICAL DEPRESSION
6,17.50,154.70,10/09/18Z,35,997,TROPICAL STORM
7,18.20,153.30,10/10/00Z,40,994,TROPICAL STORM
8,18.70,151.80,10/10/06Z,45,991,TROPICAL STORM
9,19.00,150.00,10/10/12Z,50,987,TROPICAL STORM
10,19.50,148.30,10/10/18Z,55,984,TROPICAL STORM
11,19.90,146.50,10/11/00Z,55,984,TROPICAL STORM
12,20.40,144.80,10/11/06Z,60,980,TROPICAL STORM
13,21.00,143.40,10/11/12Z,60,980,TROPICAL STORM
14,21.50,142.30,10/11/18Z,60,980,TROPICAL STORM
15,22.10,141.60,10/12/00Z,60,980,TROPICAL STORM
16,22.90,141.30,10/12/06Z,60,980,TROPICAL STORM
17,23.30,141.10,10/12/12Z,65,976,TYPHOON-1
18,23.40,140.80,10/12/18Z,70,972,TYPHOON-1
19,23.70,140.70,10/13/00Z,75,967,TYPHOON-1
20,23.70,141.00,10/13/06Z,90,954,TYPHOON-2
21,23.90,141.20,10/13/12Z,90,954,TYPHOON-2
22,24.20,141.10,10/13/18Z,90,954,TYPHOON-2
23,24.50,141.00,10/14/00Z,90,954,TYPHOON-2
24,24.90,140.90,10/14/06Z,90,954,TYPHOON-2
25,25.60,140.90,10/14/12Z,80,963,TYPHOON-1
26,26.40,141.00,10/14/18Z,75,967,TYPHOON-1
27,27.40,141.40,10/15/00Z,75,967,TYPHOON-1
28,29.00,142.40,10/15/06Z,65,976,TYPHOON-1
29,30.60,143.80,10/15/12Z,65,976,TYPHOON-1
30,32.30,145.60,10/15/18Z,50,987,TROPICAL STORM
31,33.40,148.60,10/16/00Z,45,991,TROPICAL STORM
32,35.90,153.20,10/16/06Z,45,991,TROPICAL STORM
33,37.80,159.10,10/16/12Z,45,991,TROPICAL STORM
