ADV,LAT,LON,TIME,WIND,PR,STAT
1,6.80,153.10,10/27/00Z,25,-,TROPICAL DEPRESSION
2,6.10,152.30,10/27/06Z,25,-,TROPICAL DEPRESSION
3,6.00,151.70,10/27/12Z,25,-,TROPICAL DEPRESSION
4,6.70,151.20,10/27/18Z,25,-,TROPICAL DEPRESSION
5,7.30,151.00,10/28/00Z,25,-,TROPICAL DEPRESSION
6,7.60,151.00,10/28/06Z,25,-,TROPICAL DEPRESSION
7,8.00,151.00,10/28/12Z,25,-,TROPICAL DEPRESSION
8,8.40,151.00,10/28/18Z,25,-,TROPICAL DEPRESSION
9,8.80,151.00,10/29/00Z,25,-,TROPICAL DEPRESSION
10,9.30,150.90,10/29/06Z,25,-,TROPICAL DEPRESSION
11,9.80,150.50,10/29/12Z,25,-,TROPICAL DEPRESSION
12,10.00,149.70,10/29/18Z,25,-,TROPICAL DEPRESSION
13,10.00,148.80,10/30/00Z,25,-,TROPICAL DEPRESSION
14,9.80,148.10,10/30/06Z,25,-,TROPICAL DEPRESSION
15,9.70,147.30,10/30/12Z,30,-,TROPICAL DEPRESSION
16,9.90,146.10,10/30/18Z,35,-,TROPICAL STORM
17,10.20,144.80,10/31/00Z,40,-,TROPICAL STORM
18,10.70,143.40,10/31/06Z,45,-,TROPICAL STORM
19,11.00,142.10,10/31/12Z,50,-,TROPICAL STORM
20,11.10,141.00,10/31/18Z,55,-,TROPICAL STORM
21,11.20,139.80,11/01/00Z,60,-,TROPICAL STORM
22,11.30,138.60,11/01/06Z,65,-,TYPHOON-1
23,11.40,137.30,11/01/12Z,75,-,TYPHOON-1
24,11.70,136.10,11/01/18Z,90,-,TYPHOON-2
25,12.20,134.80,11/02/00Z,105,-,TYPHOON-3
26,12.90,133.50,11/02/06Z,120,-,TYPHOON-4
35,19.00,127.00,11/04/12Z,130,-,TYPHOON-4
36,19.80,127.20,11/04/18Z,125,-,TYPHOON-4
37,20.60,127.40,11/05/00Z,120,-,TYPHOON-4
38,21.50,127.70,11/05/06Z,115,-,TYPHOON-4
39,22.50,128.20,11/05/12Z,110,-,TYPHOON-3
40,23.50,129.10,11/05/18Z,105,-,TYPHOON-3
41,24.60,130.30,11/06/00Z,100,-,TYPHOON-3
42,26.00,131.70,11/06/06Z,95,-,TYPHOON-2
43,27.40,133.30,11/06/12Z,90,-,TYPHOON-2
44,28.80,135.10,11/06/18Z,80,-,TYPHOON-1
45,30.00,137.30,11/07/00Z,70,-,TYPHOON-1
46,30.60,139.90,11/07/06Z,55,-,TROPICAL STORM
47,31.00,142.60,11/07/12Z,45,-,TROPICAL STORM
48,31.70,144.70,11/07/18Z,40,-,TROPICAL STORM
49,32.50,147.00,11/08/00Z,35,-,TROPICAL STORM
50,33.50,150.80,11/08/06Z,30,-,TROPICAL DEPRESSION
51,35.00,155.00,11/08/12Z,30,-,TROPICAL DEPRESSION
52,37.30,158.50,11/08/18Z,35,-,TROPICAL STORM
53,40.00,162.00,11/09/00Z,40,-,TROPICAL STORM
54,42.90,167.50,11/09/06Z,45,-,TROPICAL STORM
55,46.00,175.00,11/09/12Z,50,-,TROPICAL STORM
