ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.00,147.70,08/02/06Z,25,-,TROPICAL DEPRESSION
2,8.90,146.60,08/02/12Z,30,-,TROPICAL DEPRESSION
3,9.00,145.50,08/02/18Z,35,-,TROPICAL STORM
4,8.90,144.30,08/03/00Z,40,-,TROPICAL STORM
5,9.40,142.90,08/03/06Z,40,-,TROPICAL STORM
6,10.30,141.70,08/03/12Z,40,-,TROPICAL STORM
7,10.90,140.20,08/03/18Z,50,-,TROPICAL STORM
8,11.90,138.60,08/04/00Z,60,-,TROPICAL STORM
9,13.10,136.90,08/04/06Z,70,-,TYPHOON-1
10,13.90,135.20,08/04/12Z,75,-,TYPHOON-1
11,14.30,133.50,08/04/18Z,85,-,TYPHOON-2
12,14.80,131.90,08/05/00Z,95,-,TYPHOON-2
13,15.30,130.40,08/05/06Z,110,-,TYPHOON-3
14,15.90,128.90,08/05/12Z,120,-,TYPHOON-4
15,15.90,127.50,08/05/18Z,125,-,TYPHOON-4
16,16.20,126.30,08/06/00Z,130,-,TYPHOON-4
20,17.90,121.00,08/07/00Z,80,-,TYPHOON-1
21,18.30,119.90,08/07/06Z,100,-,TYPHOON-3
22,18.50,118.90,08/07/12Z,100,-,TYPHOON-3
23,18.90,117.70,08/07/18Z,100,-,TYPHOON-3
24,19.60,116.70,08/08/00Z,100,-,TYPHOON-3
25,20.40,115.60,08/08/06Z,100,-,TYPHOON-3
26,21.30,114.50,08/08/12Z,95,-,TYPHOON-2
27,22.40,113.50,08/08/18Z,90,-,TYPHOON-2
28,23.20,112.60,08/09/00Z,40,-,TROPICAL STORM
29,23.50,111.00,08/09/06Z,25,-,TROPICAL DEPRESSION
