ADV,LAT,LON,TIME,WIND,PR,STAT
1,19.50,149.50,07/27/18Z,35,-,TROPICAL STORM
2,20.00,149.10,07/28/00Z,40,-,TROPICAL STORM
3,20.50,148.60,07/28/06Z,45,-,TROPICAL STORM
4,20.90,147.90,07/28/12Z,50,-,TROPICAL STORM
5,21.30,147.00,07/28/18Z,55,-,TROPICAL STORM
6,22.10,146.20,07/29/00Z,60,-,TROPICAL STORM
7,22.40,145.20,07/29/06Z,80,-,TYPHOON-1
8,22.50,144.10,07/29/12Z,100,-,TYPHOON-3
9,22.90,143.30,07/29/18Z,120,-,TYPHOON-4
10,23.30,142.60,07/30/00Z,130,-,TYPHOON-4
11,23.90,141.70,07/30/06Z,130,-,TYPHOON-4
12,24.70,140.70,07/30/12Z,130,-,TYPHOON-4
13,25.30,139.50,07/30/18Z,130,-,TYPHOON-4
14,26.30,138.20,07/31/00Z,125,-,TYPHOON-4
15,27.20,136.90,07/31/06Z,120,-,TYPHOON-4
16,27.80,135.30,07/31/12Z,120,-,TYPHOON-4
17,28.40,133.70,07/31/18Z,120,-,TYPHOON-4
18,29.30,132.30,08/01/00Z,110,-,TYPHOON-3
19,29.80,131.00,08/01/06Z,100,-,TYPHOON-3
20,30.80,129.70,08/01/12Z,95,-,TYPHOON-2
21,31.60,128.50,08/01/18Z,90,-,TYPHOON-2
22,32.30,127.70,08/02/00Z,85,-,TYPHOON-2
23,33.30,126.80,08/02/06Z,80,-,TYPHOON-1
24,34.30,126.00,08/02/12Z,70,-,TYPHOON-1
25,35.20,125.10,08/02/18Z,65,-,TYPHOON-1
26,36.40,123.90,08/03/00Z,60,-,TROPICAL STORM
27,37.70,123.00,08/03/06Z,50,-,TROPICAL STORM
28,39.20,122.30,08/03/12Z,40,-,TROPICAL STORM
