ADV,LAT,LON,TIME,WIND,PR,STAT
1,25.30,127.80,07/26/00Z,40,-,TROPICAL STORM
2,25.70,127.20,07/26/06Z,50,-,TROPICAL STORM
3,26.30,126.60,07/26/12Z,65,-,TYPHOON-1
4,26.90,125.80,07/26/18Z,65,-,TYPHOON-1
5,27.30,124.90,07/27/00Z,65,-,TYPHOON-1
6,27.80,124.30,07/27/06Z,70,-,TYPHOON-1
7,28.50,123.70,07/27/12Z,75,-,TYPHOON-1
8,29.50,122.90,07/27/18Z,80,-,TYPHOON-1
9,30.70,122.50,07/28/00Z,80,-,TYPHOON-1
10,31.80,122.30,07/28/06Z,80,-,TYPHOON-1
11,32.90,122.50,07/28/12Z,75,-,TYPHOON-1
12,34.00,122.90,07/28/18Z,70,-,TYPHOON-1
13,35.30,123.20,07/29/00Z,65,-,TYPHOON-1
14,37.20,123.90,07/29/06Z,65,-,TYPHOON-1
15,39.50,125.20,07/29/12Z,55,-,TROPICAL STORM
