ADV,LAT,LON,TIME,WIND,PR,STAT
1,21.80,133.70,07/02/00Z,30,-,TROPICAL DEPRESSION
2,22.00,132.50,07/02/06Z,40,-,TROPICAL STORM
3,22.20,131.00,07/02/12Z,65,-,TYPHOON-1
4,22.20,129.80,07/02/18Z,75,-,TYPHOON-1
5,22.50,128.90,07/03/00Z,85,-,TYPHOON-2
6,22.90,128.10,07/03/06Z,100,-,TYPHOON-3
7,23.30,127.00,07/03/12Z,100,-,TYPHOON-3
8,23.80,126.20,07/03/18Z,100,-,TYPHOON-3
9,24.30,125.50,07/04/00Z,100,-,TYPHOON-3
10,24.70,125.00,07/04/06Z,100,-,TYPHOON-3
11,25.20,124.60,07/04/12Z,100,-,TYPHOON-3
12,25.80,124.20,07/04/18Z,100,-,TYPHOON-3
13,26.40,123.70,07/05/00Z,105,-,TYPHOON-3
14,27.00,123.40,07/05/06Z,110,-,TYPHOON-3
15,27.80,123.00,07/05/12Z,105,-,TYPHOON-3
16,28.60,122.80,07/05/18Z,95,-,TYPHOON-2
17,29.30,122.80,07/06/00Z,90,-,TYPHOON-2
18,30.50,123.00,07/06/06Z,65,-,TYPHOON-1
19,32.40,123.70,07/06/12Z,55,-,TROPICAL STORM
20,34.10,125.30,07/06/18Z,30,-,TROPICAL DEPRESSION
