ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.10,146.90,09/20/12Z,45,-,TROPICAL STORM
2,13.30,145.30,09/20/18Z,45,-,TROPICAL STORM
3,13.30,143.60,09/21/00Z,75,-,TYPHOON-1
4,13.00,142.00,09/21/06Z,90,-,TYPHOON-2
5,12.80,141.20,09/21/12Z,100,-,TYPHOON-3
6,12.80,140.20,09/21/18Z,100,-,TYPHOON-3
7,12.70,139.20,09/22/00Z,100,-,TYPHOON-3
8,12.70,138.40,09/22/06Z,100,-,TYPHOON-3
9,13.00,137.90,09/22/12Z,100,-,TYPHOON-3
10,13.40,137.50,09/22/18Z,100,-,TYPHOON-3
11,14.00,137.00,09/23/00Z,110,-,TYPHOON-3
12,14.90,136.70,09/23/06Z,120,-,TYPHOON-4
13,16.20,136.20,09/23/12Z,130,-,TYPHOON-4
14,17.20,135.90,09/23/18Z,130,-,TYPHOON-4
23,31.10,137.00,09/26/00Z,130,-,TYPHOON-4
24,32.80,137.90,09/26/06Z,120,-,TYPHOON-4
25,34.50,139.50,09/26/12Z,70,-,TYPHOON-1
26,36.80,140.50,09/26/18Z,70,-,TYPHOON-1
27,37.50,142.00,09/27/00Z,60,-,TROPICAL STORM
28,38.50,142.80,09/27/06Z,50,-,TROPICAL STORM
29,40.60,143.50,09/27/12Z,30,-,TROPICAL DEPRESSION
30,42.00,145.00,09/27/18Z,25,-,TROPICAL DEPRESSION
