ADV,LAT,LON,TIME,WIND,PR,STAT
1,22.70,131.30,08/10/06Z,25,-,TROPICAL DEPRESSION
2,22.80,131.10,08/10/12Z,25,-,TROPICAL DEPRESSION
3,23.00,130.80,08/10/18Z,25,-,TROPICAL DEPRESSION
4,23.10,130.50,08/11/00Z,30,-,TROPICAL DEPRESSION
5,23.40,130.20,08/11/06Z,35,-,TROPICAL STORM
6,23.90,129.70,08/11/12Z,40,-,TROPICAL STORM
7,24.70,129.10,08/11/18Z,45,-,TROPICAL STORM
8,25.50,128.70,08/12/00Z,50,-,TROPICAL STORM
9,26.40,128.60,08/12/06Z,50,-,TROPICAL STORM
10,27.60,128.00,08/12/12Z,50,-,TROPICAL STORM
11,28.80,127.10,08/12/18Z,55,-,TROPICAL STORM
12,29.70,126.30,08/13/00Z,60,-,TROPICAL STORM
13,30.90,125.60,08/13/06Z,60,-,TROPICAL STORM
14,32.20,124.90,08/13/12Z,60,-,TROPICAL STORM
15,34.20,124.30,08/13/18Z,60,-,TROPICAL STORM
16,36.40,124.50,08/14/00Z,55,-,TROPICAL STORM
17,39.40,125.40,08/14/06Z,45,-,TROPICAL STORM
18,42.00,127.60,08/14/12Z,25,-,TROPICAL DEPRESSION
