Date: 12-16 OCT 1985
Typhoon  #22
ADV  LAT   LON       TIME     WIND  PR  STAT
  1  10.70  120.30 10/12/06Z   30     - TROPICAL DEPRESSION
  2  11.10  119.00 10/12/12Z   35     - TROPICAL STORM
  3  11.40  117.90 10/12/18Z   40     - TROPICAL STORM
  4  11.70  117.10 10/13/00Z   45     - TROPICAL STORM
  5  12.20  116.50 10/13/06Z   55     - TROPICAL STORM
  6  12.60  115.90 10/13/12Z   60     - TROPICAL STORM
  7  13.00  115.30 10/13/18Z   65     - TYPHOON-1
  8  13.40  114.80 10/14/00Z   70     - TYPHOON-1
  9  13.90  114.30 10/14/06Z   75     - TYPHOON-1
 10  14.40  113.50 10/14/12Z   80     - TYPHOON-1
 11  14.80  112.70 10/14/18Z   85     - TYPHOON-2
 12  15.30  111.70 10/15/00Z   95     - TYPHOON-2
 13  15.90  110.60 10/15/06Z  100     - TYPHOON-3
 14  16.50  109.30 10/15/12Z  100     - TYPHOON-3
 15  16.80  108.00 10/15/18Z  100     - TYPHOON-3
 16  17.00  106.70 10/16/00Z   90     - TYPHOON-2
 17  17.00  105.40 10/16/06Z   50     - TROPICAL STORM
 18  17.10  104.20 10/16/12Z   30     - TROPICAL DEPRESSION
