ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.70,151.20,07/30/06Z,25,-,TROPICAL DEPRESSION
2,8.80,150.30,07/30/12Z,25,-,TROPICAL DEPRESSION
3,8.90,149.50,07/30/18Z,25,-,TROPICAL DEPRESSION
4,9.00,148.70,07/31/00Z,30,-,TROPICAL DEPRESSION
5,9.00,147.70,07/31/06Z,30,-,TROPICAL DEPRESSION
6,9.10,146.30,07/31/12Z,30,-,TROPICAL DEPRESSION
7,9.30,145.10,07/31/18Z,30,-,TROPICAL DEPRESSION
8,9.50,144.00,08/01/00Z,25,-,TROPICAL DEPRESSION
9,9.90,142.90,08/01/06Z,25,-,TROPICAL DEPRESSION
10,10.20,141.50,08/01/12Z,35,-,TROPICAL STORM
11,10.70,140.30,08/01/18Z,45,-,TROPICAL STORM
12,11.00,139.50,08/02/00Z,55,-,TROPICAL STORM
13,12.20,138.60,08/02/06Z,70,-,TYPHOON-1
14,13.40,137.60,08/02/12Z,70,-,TYPHOON-1
15,14.50,136.00,08/02/18Z,80,-,TYPHOON-1
16,15.20,134.20,08/03/00Z,80,-,TYPHOON-1
17,16.30,132.90,08/03/06Z,90,-,TYPHOON-2
18,17.30,131.50,08/03/12Z,90,-,TYPHOON-2
19,18.20,130.20,08/03/18Z,100,-,TYPHOON-3
20,18.90,128.80,08/04/00Z,100,-,TYPHOON-3
21,19.60,127.40,08/04/06Z,110,-,TYPHOON-3
22,20.20,126.10,08/04/12Z,110,-,TYPHOON-3
23,20.80,125.00,08/04/18Z,120,-,TYPHOON-4
24,21.50,124.10,08/05/00Z,130,-,TYPHOON-4
27,25.00,120.90,08/05/18Z,115,-,TYPHOON-4
28,25.90,120.30,08/06/00Z,80,-,TYPHOON-1
29,26.80,119.30,08/06/06Z,60,-,TROPICAL STORM
30,27.90,118.30,08/06/12Z,50,-,TROPICAL STORM
31,31.00,117.50,08/06/18Z,40,-,TROPICAL STORM
32,35.00,118.00,08/07/00Z,30,-,TROPICAL DEPRESSION
33,38.00,118.00,08/07/06Z,30,-,TROPICAL DEPRESSION
34,42.00,119.50,08/07/12Z,30,-,TROPICAL DEPRESSION
