ADV,LAT,LON,TIME,WIND,PR,STAT
1,23.40,126.80,08/15/06Z,60,-,TROPICAL STORM
2,23.50,126.50,08/15/12Z,60,-,TROPICAL STORM
3,23.70,126.20,08/15/18Z,65,-,TYPHOON-1
4,23.80,125.90,08/16/00Z,70,-,TYPHOON-1
5,23.90,125.50,08/16/06Z,75,-,TYPHOON-1
6,23.80,125.20,08/16/12Z,75,-,TYPHOON-1
7,23.70,124.80,08/16/18Z,75,-,TYPHOON-1
8,23.40,124.60,08/17/00Z,75,-,TYPHOON-1
9,23.20,124.40,08/17/06Z,75,-,TYPHOON-1
10,22.90,124.50,08/17/12Z,75,-,TYPHOON-1
11,22.80,124.80,08/17/18Z,70,-,TYPHOON-1
12,22.90,125.20,08/18/00Z,70,-,TYPHOON-1
13,23.20,125.40,08/18/06Z,70,-,TYPHOON-1
14,23.90,125.80,08/18/12Z,70,-,TYPHOON-1
15,24.80,125.90,08/18/18Z,70,-,TYPHOON-1
16,25.80,126.00,08/19/00Z,70,-,TYPHOON-1
17,26.80,126.10,08/19/06Z,70,-,TYPHOON-1
18,27.80,126.10,08/19/12Z,70,-,TYPHOON-1
19,28.40,126.10,08/19/18Z,60,-,TROPICAL STORM
20,29.00,126.30,08/20/00Z,60,-,TROPICAL STORM
21,29.60,126.80,08/20/06Z,50,-,TROPICAL STORM
22,30.10,127.40,08/20/12Z,50,-,TROPICAL STORM
23,30.40,128.00,08/20/18Z,50,-,TROPICAL STORM
24,30.80,128.50,08/21/00Z,50,-,TROPICAL STORM
25,31.20,129.20,08/21/06Z,40,-,TROPICAL STORM
26,31.80,130.00,08/21/12Z,40,-,TROPICAL STORM
27,32.60,131.00,08/21/18Z,35,-,TROPICAL STORM
28,33.60,132.00,08/22/00Z,30,-,TROPICAL DEPRESSION
29,34.50,133.40,08/22/06Z,30,-,TROPICAL DEPRESSION
30,36.00,135.30,08/22/12Z,20,-,TROPICAL DEPRESSION
31,37.70,136.50,08/22/18Z,20,-,TROPICAL DEPRESSION
