ADV,LAT,LON,TIME,WIND,PR,STAT
1,12.80,141.40,09/25/06Z,30,-,TROPICAL DEPRESSION
2,12.80,141.00,09/25/12Z,30,-,TROPICAL DEPRESSION
3,12.90,140.70,09/25/18Z,30,-,TROPICAL DEPRESSION
4,13.00,140.50,09/26/00Z,30,-,TROPICAL DEPRESSION
5,13.10,140.30,09/26/06Z,30,-,TROPICAL DEPRESSION
6,13.20,140.20,09/26/12Z,30,-,TROPICAL DEPRESSION
7,13.30,140.00,09/26/18Z,30,-,TROPICAL DEPRESSION
8,13.40,139.80,09/27/00Z,30,-,TROPICAL DEPRESSION
9,13.70,139.60,09/27/06Z,30,-,TROPICAL DEPRESSION
10,13.90,139.50,09/27/12Z,30,-,TROPICAL DEPRESSION
11,14.20,139.40,09/27/18Z,30,-,TROPICAL DEPRESSION
12,14.50,139.20,09/28/00Z,30,-,TROPICAL DEPRESSION
13,14.80,139.10,09/28/06Z,30,-,TROPICAL DEPRESSION
14,15.40,138.90,09/28/12Z,30,-,TROPICAL DEPRESSION
15,16.00,138.70,09/28/18Z,30,-,TROPICAL DEPRESSION
16,16.60,138.50,09/29/00Z,30,-,TROPICAL DEPRESSION
17,17.30,138.30,09/29/06Z,35,-,TROPICAL STORM
18,18.00,138.00,09/29/12Z,40,-,TROPICAL STORM
19,18.70,137.60,09/29/18Z,50,-,TROPICAL STORM
20,19.30,137.20,09/30/00Z,60,-,TROPICAL STORM
21,19.90,136.20,09/30/06Z,70,-,TYPHOON-1
22,20.30,134.80,09/30/12Z,70,-,TYPHOON-1
23,20.60,133.30,09/30/18Z,80,-,TYPHOON-1
24,20.70,131.80,10/01/00Z,80,-,TYPHOON-1
25,20.70,130.40,10/01/06Z,80,-,TYPHOON-1
26,20.80,129.00,10/01/12Z,85,-,TYPHOON-2
27,20.70,127.70,10/01/18Z,90,-,TYPHOON-2
28,20.60,126.60,10/02/00Z,100,-,TYPHOON-3
29,20.60,125.20,10/02/06Z,100,-,TYPHOON-3
30,21.10,123.20,10/02/12Z,100,-,TYPHOON-3
31,21.40,121.00,10/02/18Z,95,-,TYPHOON-2
32,22.10,119.10,10/03/00Z,90,-,TYPHOON-2
33,22.50,117.90,10/03/06Z,90,-,TYPHOON-2
34,22.80,116.90,10/03/12Z,75,-,TYPHOON-1
35,23.20,115.40,10/03/18Z,45,-,TROPICAL STORM
36,23.30,114.30,10/04/00Z,25,-,TROPICAL DEPRESSION
37,23.10,113.60,10/04/06Z,20,-,TROPICAL DEPRESSION
