ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.20,147.80,07/24/06Z,20,-,TROPICAL DEPRESSION
2,10.30,146.90,07/24/12Z,20,-,TROPICAL DEPRESSION
3,10.30,146.20,07/24/18Z,20,-,TROPICAL DEPRESSION
4,10.40,145.50,07/25/00Z,20,-,TROPICAL DEPRESSION
5,10.70,144.80,07/25/06Z,25,-,TROPICAL DEPRESSION
6,10.90,144.00,07/25/12Z,25,-,TROPICAL DEPRESSION
7,11.10,143.30,07/25/18Z,25,-,TROPICAL DEPRESSION
8,11.20,142.40,07/26/00Z,20,-,TROPICAL DEPRESSION
9,11.50,141.60,07/26/06Z,20,-,TROPICAL DEPRESSION
10,11.80,140.70,07/26/12Z,20,-,TROPICAL DEPRESSION
11,12.30,139.80,07/26/18Z,15,-,TROPICAL DEPRESSION
12,13.20,140.30,07/27/00Z,15,-,TROPICAL DEPRESSION
13,14.20,140.30,07/27/06Z,15,-,TROPICAL DEPRESSION
14,15.00,139.60,07/27/12Z,20,-,TROPICAL DEPRESSION
15,15.40,138.60,07/27/18Z,25,-,TROPICAL DEPRESSION
16,16.10,137.80,07/28/00Z,30,-,TROPICAL DEPRESSION
17,16.80,137.50,07/28/06Z,35,-,TROPICAL STORM
18,17.20,136.90,07/28/12Z,35,-,TROPICAL STORM
19,17.10,136.20,07/28/18Z,35,-,TROPICAL STORM
20,16.70,135.70,07/29/00Z,40,-,TROPICAL STORM
21,16.60,135.40,07/29/06Z,50,-,TROPICAL STORM
22,16.50,134.80,07/29/12Z,65,-,TYPHOON-1
23,16.70,134.20,07/29/18Z,70,-,TYPHOON-1
24,16.80,133.50,07/30/00Z,75,-,TYPHOON-1
25,17.10,132.70,07/30/06Z,80,-,TYPHOON-1
26,17.40,131.80,07/30/12Z,85,-,TYPHOON-2
27,18.00,130.60,07/30/18Z,90,-,TYPHOON-2
28,18.60,129.40,07/31/00Z,100,-,TYPHOON-3
29,19.30,127.80,07/31/06Z,115,-,TYPHOON-4
30,19.60,126.20,07/31/12Z,130,-,TYPHOON-4
31,20.10,124.70,07/31/18Z,130,-,TYPHOON-4
32,20.60,123.20,08/01/00Z,130,-,TYPHOON-4
33,20.80,121.60,08/01/06Z,125,-,TYPHOON-4
34,21.50,120.10,08/01/12Z,120,-,TYPHOON-4
35,21.70,118.20,08/01/18Z,115,-,TYPHOON-4
36,22.20,116.40,08/02/00Z,105,-,TYPHOON-3
37,22.50,113.90,08/02/06Z,85,-,TYPHOON-2
38,22.70,111.70,08/02/12Z,70,-,TYPHOON-1
39,22.60,109.60,08/02/18Z,50,-,TROPICAL STORM
40,22.20,107.50,08/03/00Z,35,-,TROPICAL STORM
41,21.70,105.40,08/03/06Z,30,-,TROPICAL DEPRESSION
42,21.10,103.10,08/03/12Z,20,-,TROPICAL DEPRESSION
43,20.80,101.70,08/03/18Z,20,-,TROPICAL DEPRESSION
44,20.70,100.40,08/04/00Z,20,-,TROPICAL DEPRESSION
45,20.70,99.20,08/04/06Z,20,-,TROPICAL DEPRESSION
46,20.70,97.90,08/04/12Z,15,-,TROPICAL DEPRESSION
47,20.90,96.70,08/04/18Z,10,-,TROPICAL DEPRESSION
48,21.20,95.40,08/05/00Z,10,-,TROPICAL DEPRESSION
49,21.50,94.50,08/05/06Z,15,-,TROPICAL DEPRESSION
50,21.70,93.50,08/05/12Z,15,-,TROPICAL DEPRESSION
51,22.20,92.70,08/05/18Z,20,-,TROPICAL DEPRESSION
52,22.30,92.00,08/06/00Z,20,-,TROPICAL DEPRESSION
53,22.30,91.40,08/06/06Z,25,-,TROPICAL DEPRESSION
54,22.20,90.80,08/06/12Z,25,-,TROPICAL DEPRESSION
55,21.80,90.30,08/06/18Z,25,-,TROPICAL DEPRESSION
56,21.70,89.70,08/07/00Z,25,-,TROPICAL DEPRESSION
57,21.70,89.00,08/07/06Z,30,-,TROPICAL DEPRESSION
58,21.80,88.30,08/07/12Z,35,-,TROPICAL STORM
59,22.20,87.20,08/07/18Z,30,-,TROPICAL DEPRESSION
60,22.40,86.40,08/08/00Z,25,-,TROPICAL DEPRESSION
61,22.50,85.50,08/08/06Z,25,-,TROPICAL DEPRESSION
62,22.50,84.60,08/08/12Z,20,-,TROPICAL DEPRESSION
