ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.50,166.60,08/18/00Z,15,-,TROPICAL DEPRESSION
2,13.90,166.20,08/18/06Z,20,-,TROPICAL DEPRESSION
3,14.50,165.60,08/18/12Z,20,-,TROPICAL DEPRESSION
4,15.30,165.20,08/18/18Z,20,-,TROPICAL DEPRESSION
5,16.10,164.60,08/19/00Z,20,-,TROPICAL DEPRESSION
6,17.10,163.90,08/19/06Z,20,-,TROPICAL DEPRESSION
7,18.10,163.00,08/19/12Z,20,-,TROPICAL DEPRESSION
8,19.20,162.00,08/19/18Z,15,-,TROPICAL DEPRESSION
9,20.00,160.90,08/20/00Z,10,-,TROPICAL DEPRESSION
10,21.00,159.60,08/20/06Z,10,-,TROPICAL DEPRESSION
