ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.20,138.20,08/11/00Z,30,-,TROPICAL DEPRESSION
2,13.70,137.70,08/11/06Z,30,-,TROPICAL DEPRESSION
3,13.10,137.30,08/11/12Z,30,-,TROPICAL DEPRESSION
4,12.00,137.40,08/11/18Z,30,-,TROPICAL DEPRESSION
5,12.60,138.00,08/12/00Z,30,-,TROPICAL DEPRESSION
6,13.00,137.60,08/12/06Z,35,-,TROPICAL STORM
7,13.40,137.20,08/12/12Z,35,-,TROPICAL STORM
8,13.80,136.80,08/12/18Z,40,-,TROPICAL STORM
9,14.10,136.50,08/13/00Z,45,-,TROPICAL STORM
10,14.80,136.40,08/13/06Z,55,-,TROPICAL STORM
11,15.60,136.50,08/13/12Z,70,-,TYPHOON-1
12,16.90,136.80,08/13/18Z,80,-,TYPHOON-1
13,18.60,137.00,08/14/00Z,90,-,TYPHOON-2
14,20.40,137.00,08/14/06Z,100,-,TYPHOON-3
15,22.20,137.00,08/14/12Z,110,-,TYPHOON-3
16,24.10,137.10,08/14/18Z,120,-,TYPHOON-4
17,25.90,137.10,08/15/00Z,115,-,TYPHOON-4
18,27.40,136.70,08/15/06Z,110,-,TYPHOON-3
19,28.40,135.80,08/15/12Z,105,-,TYPHOON-3
20,29.00,135.10,08/15/18Z,100,-,TYPHOON-3
21,29.70,134.50,08/16/00Z,100,-,TYPHOON-3
22,30.20,134.10,08/16/06Z,95,-,TYPHOON-2
23,30.90,133.70,08/16/12Z,90,-,TYPHOON-2
24,31.70,133.10,08/16/18Z,85,-,TYPHOON-2
25,32.70,132.60,08/17/00Z,80,-,TYPHOON-1
26,33.90,131.90,08/17/06Z,60,-,TROPICAL STORM
27,34.80,130.90,08/17/12Z,50,-,TROPICAL STORM
28,35.50,130.40,08/17/18Z,40,-,TROPICAL STORM
29,36.20,130.40,08/18/00Z,35,-,TROPICAL STORM
30,36.80,130.40,08/18/06Z,30,-,TROPICAL DEPRESSION
31,37.50,130.60,08/18/12Z,25,-,TROPICAL DEPRESSION
32,39.50,131.50,08/18/18Z,25,-,TROPICAL DEPRESSION
