ADV,LAT,LON,TIME,WIND,PR,STAT
1,17.00,122.00,06/30/00Z,25,-,TROPICAL DEPRESSION
2,17.20,121.30,06/30/06Z,25,-,TROPICAL DEPRESSION
3,17.50,120.40,06/30/12Z,30,-,TROPICAL DEPRESSION
4,17.80,119.70,06/30/18Z,30,-,TROPICAL DEPRESSION
5,18.30,118.80,07/01/00Z,35,-,TROPICAL STORM
6,18.90,118.50,07/01/06Z,40,-,TROPICAL STORM
7,19.60,118.30,07/01/12Z,45,-,TROPICAL STORM
8,20.30,118.00,07/01/18Z,50,-,TROPICAL STORM
9,20.90,117.70,07/02/00Z,55,-,TROPICAL STORM
10,21.50,117.60,07/02/06Z,55,-,TROPICAL STORM
11,22.00,117.70,07/02/12Z,60,-,TROPICAL STORM
12,22.60,117.70,07/02/18Z,60,-,TROPICAL STORM
13,23.60,117.90,07/03/00Z,60,-,TROPICAL STORM
14,24.60,118.30,07/03/06Z,60,-,TROPICAL STORM
15,25.50,118.50,07/03/12Z,40,-,TROPICAL STORM
16,27.00,118.30,07/03/18Z,30,-,TROPICAL DEPRESSION
17,28.00,118.00,07/04/00Z,20,-,TROPICAL DEPRESSION
18,28.60,117.90,07/04/06Z,20,-,TROPICAL DEPRESSION
19,29.40,117.80,07/04/12Z,15,-,TROPICAL DEPRESSION
20,29.70,117.40,07/04/18Z,15,-,TROPICAL DEPRESSION
21,30.00,117.00,07/05/00Z,10,-,TROPICAL DEPRESSION
22,29.70,116.00,07/05/06Z,10,-,TROPICAL DEPRESSION
23,29.10,114.60,07/05/12Z,10,-,TROPICAL DEPRESSION
24,28.70,113.50,07/05/18Z,10,-,TROPICAL DEPRESSION
25,28.00,112.00,07/06/00Z,15,-,TROPICAL DEPRESSION
