ADV,LAT,LON,TIME,WIND,PR,STAT
1,29.30,160.70,08/12/00Z,30,-,TROPICAL DEPRESSION
2,29.50,160.00,08/12/06Z,30,-,TROPICAL DEPRESSION
3,29.70,159.30,08/12/12Z,30,-,TROPICAL DEPRESSION
4,29.90,158.50,08/12/18Z,30,-,TROPICAL DEPRESSION
5,30.00,157.60,08/13/00Z,30,-,TROPICAL DEPRESSION
6,30.20,156.80,08/13/06Z,30,-,TROPICAL DEPRESSION
7,30.30,155.80,08/13/12Z,30,-,TROPICAL DEPRESSION
8,30.50,154.80,08/13/18Z,25,-,TROPICAL DEPRESSION
9,30.80,153.80,08/14/00Z,25,-,TROPICAL DEPRESSION
10,31.20,153.00,08/14/06Z,25,-,TROPICAL DEPRESSION
11,31.70,152.50,08/14/12Z,20,-,TROPICAL DEPRESSION
12,32.20,151.80,08/14/18Z,15,-,TROPICAL DEPRESSION
13,32.80,151.20,08/15/00Z,15,-,TROPICAL DEPRESSION
14,33.10,150.80,08/15/06Z,15,-,TROPICAL DEPRESSION
15,33.70,150.70,08/15/12Z,15,-,TROPICAL DEPRESSION
16,34.20,150.80,08/15/18Z,15,-,TROPICAL DEPRESSION
17,34.60,151.00,08/16/00Z,15,-,TROPICAL DEPRESSION
18,35.20,151.80,08/16/06Z,15,-,TROPICAL DEPRESSION
19,35.30,153.00,08/16/12Z,15,-,TROPICAL DEPRESSION
20,35.20,154.20,08/16/18Z,15,-,TROPICAL DEPRESSION
21,34.90,155.80,08/17/00Z,15,-,TROPICAL DEPRESSION
22,34.80,156.80,08/17/06Z,15,-,TROPICAL DEPRESSION
23,34.80,157.80,08/17/12Z,15,-,TROPICAL DEPRESSION
24,35.00,158.90,08/17/18Z,15,-,TROPICAL DEPRESSION
25,35.30,159.70,08/18/00Z,15,-,TROPICAL DEPRESSION
26,35.80,160.30,08/18/06Z,15,-,TROPICAL DEPRESSION
27,36.30,161.10,08/18/12Z,15,-,TROPICAL DEPRESSION
