ADV,LAT,LON,TIME,WIND,PR,STAT
1,25.10,141.50,08/07/00Z,25,-,TROPICAL DEPRESSION
2,25.30,141.40,08/07/06Z,25,-,TROPICAL DEPRESSION
3,25.50,141.30,08/07/12Z,25,-,TROPICAL DEPRESSION
4,25.60,141.20,08/07/18Z,25,-,TROPICAL DEPRESSION
5,25.80,141.20,08/08/00Z,25,-,TROPICAL DEPRESSION
6,26.00,141.10,08/08/06Z,20,-,TROPICAL DEPRESSION
7,26.50,141.10,08/08/12Z,25,-,TROPICAL DEPRESSION
8,27.20,141.00,08/08/18Z,25,-,TROPICAL DEPRESSION
9,29.00,139.90,08/09/00Z,25,-,TROPICAL DEPRESSION
10,30.20,139.80,08/09/06Z,25,-,TROPICAL DEPRESSION
11,31.50,139.20,08/09/12Z,25,-,TROPICAL DEPRESSION
12,32.20,138.00,08/09/18Z,25,-,TROPICAL DEPRESSION
13,32.90,137.30,08/10/00Z,25,-,TROPICAL DEPRESSION
14,33.70,136.70,08/10/06Z,25,-,TROPICAL DEPRESSION
15,34.40,136.30,08/10/12Z,25,-,TROPICAL DEPRESSION
16,35.00,136.00,08/10/18Z,20,-,TROPICAL DEPRESSION
17,35.80,135.90,08/11/00Z,15,-,TROPICAL DEPRESSION
18,36.30,135.50,08/11/06Z,15,-,TROPICAL DEPRESSION
