ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.20,137.70,02/13/18Z,20,-,TROPICAL DEPRESSION
2,11.00,137.30,02/14/00Z,20,-,TROPICAL DEPRESSION
3,11.00,136.90,02/14/06Z,20,-,TROPICAL DEPRESSION
4,11.20,136.50,02/14/12Z,20,-,TROPICAL DEPRESSION
5,11.20,136.10,02/14/18Z,25,-,TROPICAL DEPRESSION
6,11.20,135.70,02/15/00Z,20,-,TROPICAL DEPRESSION
7,11.30,135.20,02/15/06Z,20,-,TROPICAL DEPRESSION
8,11.40,134.60,02/15/12Z,20,-,TROPICAL DEPRESSION
9,11.50,134.00,02/15/18Z,20,-,TROPICAL DEPRESSION
10,11.70,133.30,02/16/00Z,25,-,TROPICAL DEPRESSION
11,11.80,133.00,02/16/06Z,25,-,TROPICAL DEPRESSION
12,11.80,132.60,02/16/12Z,30,-,TROPICAL DEPRESSION
13,11.80,131.90,02/16/18Z,30,-,TROPICAL DEPRESSION
14,12.00,130.70,02/17/00Z,35,-,TROPICAL STORM
15,12.30,129.20,02/17/06Z,35,-,TROPICAL STORM
16,12.70,128.40,02/17/12Z,35,-,TROPICAL STORM
17,13.00,127.80,02/17/18Z,35,-,TROPICAL STORM
18,13.30,127.40,02/18/00Z,30,-,TROPICAL DEPRESSION
19,13.60,127.00,02/18/06Z,30,-,TROPICAL DEPRESSION
20,13.90,126.70,02/18/12Z,30,-,TROPICAL DEPRESSION
21,14.20,126.30,02/18/18Z,25,-,TROPICAL DEPRESSION
22,14.20,126.30,02/19/00Z,15,-,TROPICAL DEPRESSION
