ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.80,147.20,11/14/12Z,20,-,TROPICAL DEPRESSION
2,13.30,146.40,11/14/18Z,20,-,TROPICAL DEPRESSION
3,12.70,145.60,11/15/00Z,20,-,TROPICAL DEPRESSION
4,12.30,144.60,11/15/06Z,20,-,TROPICAL DEPRESSION
5,12.00,143.60,11/15/12Z,20,-,TROPICAL DEPRESSION
6,11.80,142.70,11/15/18Z,20,-,TROPICAL DEPRESSION
7,11.30,141.50,11/16/00Z,20,-,TROPICAL DEPRESSION
8,10.30,141.00,11/16/06Z,20,-,TROPICAL DEPRESSION
9,9.30,139.70,11/16/12Z,20,-,TROPICAL DEPRESSION
10,9.70,138.00,11/16/18Z,25,-,TROPICAL DEPRESSION
11,9.70,136.30,11/17/00Z,25,-,TROPICAL DEPRESSION
12,10.40,134.60,11/17/06Z,30,-,TROPICAL DEPRESSION
13,12.00,132.90,11/17/12Z,30,-,TROPICAL DEPRESSION
14,12.40,131.60,11/17/18Z,35,-,TROPICAL STORM
15,12.50,130.50,11/18/00Z,35,-,TROPICAL STORM
16,13.00,129.70,11/18/06Z,40,-,TROPICAL STORM
17,12.80,128.80,11/18/12Z,45,-,TROPICAL STORM
18,12.50,128.50,11/18/18Z,50,-,TROPICAL STORM
19,12.80,128.20,11/19/00Z,50,-,TROPICAL STORM
20,12.50,127.80,11/19/06Z,55,-,TROPICAL STORM
21,12.20,127.80,11/19/12Z,60,-,TROPICAL STORM
22,12.10,127.60,11/19/18Z,65,-,TYPHOON-1
23,12.20,127.50,11/20/00Z,70,-,TYPHOON-1
24,12.70,127.20,11/20/06Z,75,-,TYPHOON-1
25,12.90,126.60,11/20/12Z,80,-,TYPHOON-1
26,13.20,126.30,11/20/18Z,85,-,TYPHOON-2
27,13.50,126.10,11/21/00Z,90,-,TYPHOON-2
28,13.90,125.80,11/21/06Z,95,-,TYPHOON-2
29,14.20,125.50,11/21/12Z,100,-,TYPHOON-3
30,14.60,125.40,11/21/18Z,100,-,TYPHOON-3
31,14.90,125.60,11/22/00Z,100,-,TYPHOON-3
32,15.30,125.90,11/22/06Z,105,-,TYPHOON-3
33,15.60,125.90,11/22/12Z,105,-,TYPHOON-3
34,16.10,125.90,11/22/18Z,110,-,TYPHOON-3
35,16.30,126.30,11/23/00Z,110,-,TYPHOON-3
36,16.80,126.30,11/23/06Z,120,-,TYPHOON-4
37,17.00,126.20,11/23/12Z,125,-,TYPHOON-4
38,17.30,125.90,11/23/18Z,120,-,TYPHOON-4
39,17.50,125.60,11/24/00Z,110,-,TYPHOON-3
40,17.60,125.40,11/24/06Z,100,-,TYPHOON-3
41,17.30,125.20,11/24/12Z,95,-,TYPHOON-2
42,17.70,124.90,11/24/18Z,85,-,TYPHOON-2
43,17.90,124.70,11/25/00Z,75,-,TYPHOON-1
44,18.00,124.60,11/25/06Z,65,-,TYPHOON-1
45,18.40,124.40,11/25/12Z,55,-,TROPICAL STORM
46,18.50,124.90,11/25/18Z,50,-,TROPICAL STORM
47,18.10,124.40,11/26/00Z,50,-,TROPICAL STORM
48,17.40,124.70,11/26/06Z,45,-,TROPICAL STORM
49,16.50,124.90,11/26/12Z,40,-,TROPICAL STORM
50,15.50,124.20,11/26/18Z,35,-,TROPICAL STORM
51,14.20,124.90,11/27/00Z,30,-,TROPICAL DEPRESSION
