ADV,LAT,LON,TIME,WIND,PR,STAT
1,12.70,144.70,09/07/06Z,60,-,TROPICAL STORM
2,13.20,142.90,09/07/12Z,60,-,TROPICAL STORM
3,13.60,141.30,09/07/18Z,60,-,TROPICAL STORM
4,13.70,140.20,09/08/00Z,80,-,TYPHOON-1
5,13.70,138.00,09/08/06Z,80,-,TYPHOON-1
6,13.70,136.10,09/08/12Z,80,-,TYPHOON-1
7,13.70,134.30,09/08/18Z,80,-,TYPHOON-1
8,13.70,132.30,09/09/00Z,80,-,TYPHOON-1
9,13.80,131.00,09/09/06Z,80,-,TYPHOON-1
10,13.80,129.50,09/09/12Z,80,-,TYPHOON-1
11,14.00,127.70,09/09/18Z,90,-,TYPHOON-2
12,14.60,125.90,09/10/00Z,100,-,TYPHOON-3
13,15.00,124.40,09/10/06Z,100,-,TYPHOON-3
14,15.80,123.00,09/10/12Z,90,-,TYPHOON-2
15,16.80,121.20,09/10/18Z,80,-,TYPHOON-1
16,17.80,119.40,09/11/00Z,80,-,TYPHOON-1
17,18.50,118.00,09/11/06Z,90,-,TYPHOON-2
18,19.10,116.70,09/11/12Z,90,-,TYPHOON-2
19,19.90,115.10,09/11/18Z,90,-,TYPHOON-2
20,20.80,113.90,09/12/00Z,90,-,TYPHOON-2
21,21.90,112.50,09/12/06Z,90,-,TYPHOON-2
22,20.00,110.00,09/12/12Z,75,-,TYPHOON-1
23,20.10,109.00,09/12/18Z,65,-,TYPHOON-1
24,20.20,108.00,09/13/00Z,60,-,TROPICAL STORM
25,20.50,106.00,09/13/06Z,45,-,TROPICAL STORM
26,20.00,105.00,09/13/12Z,40,-,TROPICAL STORM
27,21.00,104.00,09/13/18Z,35,-,TROPICAL STORM
28,22.00,103.50,09/14/00Z,30,-,TROPICAL DEPRESSION
