ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.70,141.90,11/13/00Z,50,-,TROPICAL STORM
2,13.90,141.20,11/13/06Z,50,-,TROPICAL STORM
3,14.20,140.30,11/13/12Z,55,-,TROPICAL STORM
4,14.60,139.40,11/13/18Z,60,-,TROPICAL STORM
5,14.80,138.60,11/14/00Z,65,-,TYPHOON-1
6,14.90,137.90,11/14/06Z,70,-,TYPHOON-1
7,15.20,137.50,11/14/12Z,70,-,TYPHOON-1
8,15.60,137.10,11/14/18Z,75,-,TYPHOON-1
9,15.90,136.80,11/15/00Z,80,-,TYPHOON-1
10,16.20,136.30,11/15/06Z,80,-,TYPHOON-1
11,16.40,135.80,11/15/12Z,85,-,TYPHOON-2
12,16.40,135.00,11/15/18Z,90,-,TYPHOON-2
13,16.30,134.10,11/16/00Z,95,-,TYPHOON-2
14,16.40,133.10,11/16/06Z,95,-,TYPHOON-2
15,16.80,132.30,11/16/12Z,90,-,TYPHOON-2
16,17.40,131.90,11/16/18Z,90,-,TYPHOON-2
17,18.30,131.80,11/17/00Z,85,-,TYPHOON-2
18,19.70,132.70,11/17/06Z,80,-,TYPHOON-1
19,20.40,134.60,11/17/12Z,75,-,TYPHOON-1
20,21.40,136.10,11/17/18Z,70,-,TYPHOON-1
21,22.40,137.40,11/18/00Z,65,-,TYPHOON-1
22,23.70,139.70,11/18/06Z,60,-,TROPICAL STORM
23,24.50,142.20,11/18/12Z,55,-,TROPICAL STORM
24,25.30,145.10,11/18/18Z,50,-,TROPICAL STORM
25,26.20,147.30,11/19/00Z,45,-,TROPICAL STORM
26,27.10,150.00,11/19/06Z,45,-,TROPICAL STORM
27,27.90,152.50,11/19/12Z,40,-,TROPICAL STORM
28,29.50,156.00,11/19/18Z,40,-,TROPICAL STORM
29,31.40,160.00,11/20/00Z,35,-,TROPICAL STORM
30,33.00,164.00,11/20/06Z,30,-,TROPICAL DEPRESSION
31,34.50,167.50,11/20/12Z,25,-,TROPICAL DEPRESSION
