ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.20,164.90,09/08/00Z,30,-,TROPICAL DEPRESSION
2,11.70,163.00,09/08/06Z,35,-,TROPICAL STORM
3,12.30,161.40,09/08/12Z,40,-,TROPICAL STORM
4,13.10,159.60,09/08/18Z,45,-,TROPICAL STORM
5,13.80,157.80,09/09/00Z,50,-,TROPICAL STORM
6,14.30,157.00,09/09/06Z,55,-,TROPICAL STORM
7,14.90,156.20,09/09/12Z,60,-,TROPICAL STORM
8,15.70,155.30,09/09/18Z,65,-,TYPHOON-1
9,16.50,154.70,09/10/00Z,70,-,TYPHOON-1
10,17.30,153.80,09/10/06Z,80,-,TYPHOON-1
11,18.30,153.00,09/10/12Z,80,-,TYPHOON-1
12,19.20,152.50,09/10/18Z,85,-,TYPHOON-2
13,19.80,152.20,09/11/00Z,85,-,TYPHOON-2
14,20.30,152.00,09/11/06Z,90,-,TYPHOON-2
15,20.80,151.70,09/11/12Z,100,-,TYPHOON-3
16,21.50,151.60,09/11/18Z,95,-,TYPHOON-2
17,22.00,151.60,09/12/00Z,90,-,TYPHOON-2
18,22.60,151.70,09/12/06Z,90,-,TYPHOON-2
19,23.20,152.00,09/12/12Z,90,-,TYPHOON-2
20,23.60,152.30,09/12/18Z,90,-,TYPHOON-2
21,24.00,152.80,09/13/00Z,90,-,TYPHOON-2
22,24.20,153.30,09/13/06Z,90,-,TYPHOON-2
23,24.50,154.00,09/13/12Z,90,-,TYPHOON-2
24,24.80,154.70,09/13/18Z,95,-,TYPHOON-2
25,25.20,155.60,09/14/00Z,100,-,TYPHOON-3
26,25.40,156.40,09/14/06Z,95,-,TYPHOON-2
27,25.80,157.50,09/14/12Z,90,-,TYPHOON-2
28,26.40,158.70,09/14/18Z,85,-,TYPHOON-2
29,27.00,160.20,09/15/00Z,80,-,TYPHOON-1
30,27.60,161.60,09/15/06Z,70,-,TYPHOON-1
31,28.30,162.60,09/15/12Z,65,-,TYPHOON-1
32,29.00,163.10,09/15/18Z,65,-,TYPHOON-1
33,30.40,163.00,09/16/00Z,65,-,TYPHOON-1
34,31.20,164.00,09/16/06Z,65,-,TYPHOON-1
35,32.50,164.60,09/16/12Z,60,-,TROPICAL STORM
36,34.00,166.30,09/16/18Z,60,-,TROPICAL STORM
37,36.00,167.50,09/17/00Z,60,-,TROPICAL STORM
38,38.00,168.50,09/17/06Z,60,-,TROPICAL STORM
39,39.40,171.00,09/17/12Z,60,-,TROPICAL STORM
40,40.00,172.00,09/17/18Z,55,-,TROPICAL STORM
41,40.50,173.00,09/18/00Z,55,-,TROPICAL STORM
42,41.20,174.00,09/18/06Z,50,-,TROPICAL STORM
43,42.00,175.00,09/18/12Z,50,-,TROPICAL STORM
44,42.30,176.20,09/18/18Z,45,-,TROPICAL STORM
45,42.50,177.50,09/19/00Z,45,-,TROPICAL STORM
46,43.00,179.00,09/19/06Z,40,-,TROPICAL STORM
