ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.30,140.10,10/09/18Z,20,-,TROPICAL DEPRESSION
2,9.80,141.00,10/10/00Z,20,-,TROPICAL DEPRESSION
3,10.40,141.80,10/10/06Z,25,-,TROPICAL DEPRESSION
4,11.00,142.40,10/10/12Z,25,-,TROPICAL DEPRESSION
5,11.80,143.00,10/10/18Z,25,-,TROPICAL DEPRESSION
6,12.70,143.20,10/11/00Z,30,-,TROPICAL DEPRESSION
7,13.60,143.20,10/11/06Z,35,-,TROPICAL STORM
8,14.20,143.20,10/11/12Z,30,-,TROPICAL DEPRESSION
9,14.80,143.20,10/11/18Z,25,-,TROPICAL DEPRESSION
10,15.20,143.30,10/12/00Z,25,-,TROPICAL DEPRESSION
11,16.20,143.50,10/12/06Z,20,-,TROPICAL DEPRESSION
12,17.30,143.80,10/12/12Z,20,-,TROPICAL DEPRESSION
13,18.80,144.10,10/12/18Z,15,-,TROPICAL DEPRESSION
14,20.00,144.60,10/13/00Z,10,-,TROPICAL DEPRESSION
