ADV,LAT,LON,TIME,WIND,PR,STAT
1,24.60,152.30,09/27/12Z,25,-,TROPICAL DEPRESSION
2,24.40,152.20,09/27/18Z,35,-,TROPICAL STORM
3,24.30,152.00,09/28/00Z,45,-,TROPICAL STORM
4,24.20,151.80,09/28/06Z,50,-,TROPICAL STORM
5,24.10,151.60,09/28/12Z,50,-,TROPICAL STORM
6,24.10,151.30,09/28/18Z,55,-,TROPICAL STORM
7,24.30,150.80,09/29/00Z,55,-,TROPICAL STORM
8,24.70,150.20,09/29/06Z,60,-,TROPICAL STORM
9,25.40,149.90,09/29/12Z,60,-,TROPICAL STORM
10,26.60,149.70,09/29/18Z,60,-,TROPICAL STORM
11,28.20,149.40,09/30/00Z,60,-,TROPICAL STORM
12,30.40,149.20,09/30/06Z,55,-,TROPICAL STORM
13,33.00,149.10,09/30/12Z,50,-,TROPICAL STORM
14,34.90,150.20,09/30/18Z,45,-,TROPICAL STORM
15,36.00,151.60,10/01/00Z,40,-,TROPICAL STORM
