ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.60,128.10,11/18/12Z,20,1007,TROPICAL DEPRESSION
2,9.30,127.30,11/18/18Z,30,1000,TROPICAL DEPRESSION
3,10.00,126.30,11/19/00Z,30,1000,TROPICAL DEPRESSION
4,10.50,125.00,11/19/06Z,30,1000,TROPICAL DEPRESSION
5,10.70,123.60,11/19/12Z,30,1000,TROPICAL DEPRESSION
6,10.10,122.10,11/19/18Z,35,996,TROPICAL STORM
7,9.40,120.80,11/20/00Z,35,996,TROPICAL STORM
8,9.30,119.60,11/20/06Z,35,996,TROPICAL STORM
9,9.60,118.40,11/20/12Z,40,993,TROPICAL STORM
10,9.40,117.20,11/20/18Z,40,993,TROPICAL STORM
11,9.50,116.00,11/21/00Z,50,985,TROPICAL STORM
12,9.60,115.00,11/21/06Z,50,985,TROPICAL STORM
13,9.80,114.40,11/21/12Z,55,982,TROPICAL STORM
14,10.00,113.70,11/21/18Z,65,974,TYPHOON-1
15,10.40,113.10,11/22/00Z,70,970,TYPHOON-1
16,10.70,112.50,11/22/06Z,75,967,TYPHOON-1
17,10.90,112.00,11/22/12Z,80,963,TYPHOON-1
18,11.20,111.70,11/22/18Z,80,963,TYPHOON-1
19,11.40,111.50,11/23/00Z,75,967,TYPHOON-1
20,11.60,111.30,11/23/06Z,75,967,TYPHOON-1
21,11.70,111.30,11/23/12Z,70,970,TYPHOON-1
22,11.80,111.30,11/23/18Z,60,978,TROPICAL STORM
23,11.90,111.50,11/24/00Z,55,982,TROPICAL STORM
24,12.00,111.70,11/24/06Z,55,982,TROPICAL STORM
25,12.00,112.10,11/24/12Z,50,985,TROPICAL STORM
26,12.00,112.50,11/24/18Z,40,993,TROPICAL STORM
27,11.90,112.90,11/25/00Z,40,993,TROPICAL STORM
28,11.70,113.30,11/25/06Z,40,993,TROPICAL STORM
29,11.50,113.70,11/25/12Z,40,993,TROPICAL STORM
30,11.30,114.30,11/25/18Z,35,996,TROPICAL STORM
31,11.00,115.10,11/26/00Z,30,1000,TROPICAL DEPRESSION
32,11.40,115.80,11/26/06Z,30,1000,TROPICAL DEPRESSION
33,11.70,116.90,11/26/12Z,30,1000,TROPICAL DEPRESSION
34,11.70,118.00,11/26/18Z,25,1003,TROPICAL DEPRESSION
35,11.90,119.80,11/27/00Z,25,997,TROPICAL DEPRESSION
36,12.50,121.10,11/27/06Z,20,1000,TROPICAL DEPRESSION
37,13.30,123.00,11/27/12Z,20,1000,TROPICAL DEPRESSION
