ADV,LAT,LON,TIME,WIND,PR,STAT
1,15.80,119.40,09/29/06Z,20,1007,TROPICAL DEPRESSION
2,15.20,118.20,09/29/12Z,20,1002,TROPICAL DEPRESSION
3,15.10,116.80,09/29/18Z,20,1001,TROPICAL DEPRESSION
4,15.00,115.70,09/30/00Z,25,999,TROPICAL DEPRESSION
5,14.70,114.80,09/30/06Z,30,1000,TROPICAL DEPRESSION
6,14.70,114.40,09/30/12Z,40,993,TROPICAL STORM
7,15.10,114.10,09/30/18Z,45,989,TROPICAL STORM
8,15.40,113.70,10/01/00Z,50,985,TROPICAL STORM
9,15.70,113.30,10/01/06Z,55,982,TROPICAL STORM
10,16.10,112.90,10/01/12Z,55,982,TROPICAL STORM
11,16.50,112.20,10/01/18Z,60,978,TROPICAL STORM
12,16.90,111.50,10/02/00Z,65,974,TYPHOON-1
13,17.30,110.80,10/02/06Z,70,970,TYPHOON-1
14,17.60,109.90,10/02/12Z,70,970,TYPHOON-1
15,17.50,109.00,10/02/18Z,70,970,TYPHOON-1
16,17.50,108.20,10/03/00Z,70,970,TYPHOON-1
17,17.70,107.40,10/03/06Z,70,970,TYPHOON-1
18,17.90,106.50,10/03/12Z,70,970,TYPHOON-1
19,17.90,105.30,10/03/18Z,45,989,TROPICAL STORM
20,17.90,103.80,10/04/00Z,35,996,TROPICAL STORM
21,17.80,102.60,10/04/06Z,35,996,TROPICAL STORM
