ADV,LAT,LON,TIME,WIND,PR,STAT
1,20.10,155.40,07/27/00Z,15,1010,TROPICAL DEPRESSION
2,19.50,154.70,07/27/06Z,20,1007,TROPICAL DEPRESSION
3,18.70,154.20,07/27/12Z,20,1007,TROPICAL DEPRESSION
4,18.10,153.40,07/27/18Z,20,1007,TROPICAL DEPRESSION
5,17.90,152.10,07/28/00Z,20,1005,TROPICAL DEPRESSION
6,17.70,150.80,07/28/06Z,20,1005,TROPICAL DEPRESSION
7,17.80,149.40,07/28/12Z,25,1002,TROPICAL DEPRESSION
8,18.20,148.20,07/28/18Z,30,1000,TROPICAL DEPRESSION
9,18.40,147.00,07/29/00Z,35,996,TROPICAL STORM
10,18.50,145.50,07/29/06Z,35,996,TROPICAL STORM
11,18.40,144.10,07/29/12Z,45,989,TROPICAL STORM
12,18.70,143.30,07/29/18Z,65,974,TYPHOON-1
13,19.50,142.70,07/30/00Z,65,974,TYPHOON-1
14,20.00,141.90,07/30/06Z,75,967,TYPHOON-1
15,20.80,141.40,07/30/12Z,75,967,TYPHOON-1
16,21.40,140.70,07/30/18Z,80,963,TYPHOON-1
17,21.90,139.90,07/31/00Z,85,959,TYPHOON-2
18,22.80,139.60,07/31/06Z,90,956,TYPHOON-2
19,23.40,138.90,07/31/12Z,105,944,TYPHOON-3
20,24.20,137.90,07/31/18Z,115,937,TYPHOON-4
21,25.10,136.90,08/01/00Z,120,933,TYPHOON-4
22,26.20,135.80,08/01/06Z,115,937,TYPHOON-4
23,27.50,134.90,08/01/12Z,115,937,TYPHOON-4
24,29.00,133.80,08/01/18Z,115,937,TYPHOON-4
25,30.60,132.90,08/02/00Z,105,944,TYPHOON-3
26,32.00,132.00,08/02/06Z,90,956,TYPHOON-2
27,33.10,131.60,08/02/12Z,80,963,TYPHOON-1
28,34.40,131.40,08/02/18Z,65,974,TYPHOON-1
29,35.70,132.20,08/03/00Z,65,974,TYPHOON-1
30,37.20,133.60,08/03/06Z,55,982,TROPICAL STORM
31,38.60,135.30,08/03/12Z,45,989,TROPICAL STORM
32,39.70,136.90,08/03/18Z,40,993,TROPICAL STORM
33,40.60,139.10,08/04/00Z,30,1000,TROPICAL DEPRESSION
34,41.20,141.40,08/04/06Z,30,1000,TROPICAL DEPRESSION
