ADV,LAT,LON,TIME,WIND,PR,STAT
1,13.80,148.40,09/08/12Z,25,-,TROPICAL DEPRESSION
2,14.20,147.50,09/08/18Z,25,-,TROPICAL DEPRESSION
3,14.50,146.50,09/09/00Z,25,-,TROPICAL DEPRESSION
4,14.90,145.50,09/09/06Z,25,-,TROPICAL DEPRESSION
5,15.30,144.50,09/09/12Z,25,-,TROPICAL DEPRESSION
6,15.60,143.50,09/09/18Z,25,-,TROPICAL DEPRESSION
7,15.80,142.50,09/10/00Z,25,-,TROPICAL DEPRESSION
8,15.90,141.70,09/10/06Z,30,-,TROPICAL DEPRESSION
9,16.00,141.10,09/10/12Z,30,-,TROPICAL DEPRESSION
10,16.10,140.60,09/10/18Z,35,-,TROPICAL STORM
11,16.20,139.90,09/11/00Z,35,-,TROPICAL STORM
12,16.30,138.80,09/11/06Z,40,-,TROPICAL STORM
13,16.30,136.70,09/11/12Z,45,-,TROPICAL STORM
14,16.90,134.30,09/11/18Z,40,-,TROPICAL STORM
15,19.10,132.70,09/12/00Z,35,-,TROPICAL STORM
16,21.60,132.80,09/12/06Z,30,-,TROPICAL DEPRESSION
