ADV,LAT,LON,TIME,WIND,PR,STAT
1,26.40,131.40,08/25/00Z,30,-,TROPICAL DEPRESSION
2,26.80,131.10,08/25/06Z,45,-,TROPICAL STORM
3,27.30,130.90,08/25/12Z,55,-,TROPICAL STORM
4,27.80,130.80,08/25/18Z,65,-,TYPHOON-1
5,28.30,130.90,08/26/00Z,75,-,TYPHOON-1
6,28.80,131.10,08/26/06Z,85,-,TYPHOON-2
7,29.30,131.50,08/26/12Z,95,-,TYPHOON-2
8,29.90,131.90,08/26/18Z,100,-,TYPHOON-3
9,30.60,132.20,08/27/00Z,100,-,TYPHOON-3
10,31.10,132.40,08/27/06Z,95,-,TYPHOON-2
11,31.50,132.90,08/27/12Z,90,-,TYPHOON-2
12,32.10,133.90,08/27/18Z,85,-,TYPHOON-2
13,32.80,134.90,08/28/00Z,80,-,TYPHOON-1
14,33.30,136.10,08/28/06Z,80,-,TYPHOON-1
15,33.80,137.40,08/28/12Z,75,-,TYPHOON-1
16,34.30,139.30,08/28/18Z,70,-,TYPHOON-1
17,34.80,141.00,08/29/00Z,70,-,TYPHOON-1
18,35.70,142.70,08/29/06Z,65,-,TYPHOON-1
19,36.40,144.50,08/29/12Z,65,-,TYPHOON-1
20,36.80,146.10,08/29/18Z,60,-,TROPICAL STORM
21,37.30,148.00,08/30/00Z,55,-,TROPICAL STORM
22,37.90,150.00,08/30/06Z,55,-,TROPICAL STORM
23,38.60,152.30,08/30/12Z,55,-,TROPICAL STORM
24,39.50,153.60,08/30/18Z,45,-,TROPICAL STORM
25,40.50,154.00,08/31/00Z,40,-,TROPICAL STORM
26,42.00,153.00,08/31/06Z,35,-,TROPICAL STORM
