ADV,LAT,LON,TIME,WIND,PR,STAT
1,9.70,143.50,04/27/00Z,40,-,TROPICAL STORM
2,10.00,143.70,04/27/06Z,60,-,TROPICAL STORM
3,10.30,143.80,04/27/12Z,75,-,TYPHOON-1
4,10.60,143.60,04/27/18Z,85,-,TYPHOON-2
5,11.10,143.70,04/28/00Z,95,-,TYPHOON-2
6,11.40,143.80,04/28/06Z,110,-,TYPHOON-3
7,11.90,143.90,04/28/12Z,115,-,TYPHOON-4
8,12.50,143.90,04/28/18Z,120,-,TYPHOON-4
9,13.00,144.00,04/29/00Z,125,-,TYPHOON-4
10,13.60,144.20,04/29/06Z,125,-,TYPHOON-4
11,14.10,144.50,04/29/12Z,120,-,TYPHOON-4
12,14.60,145.00,04/29/18Z,115,-,TYPHOON-4
13,15.10,145.50,04/30/00Z,110,-,TYPHOON-3
14,15.60,146.10,04/30/06Z,110,-,TYPHOON-3
15,16.40,146.50,04/30/12Z,105,-,TYPHOON-3
16,17.10,147.10,04/30/18Z,105,-,TYPHOON-3
17,17.80,147.80,05/01/00Z,105,-,TYPHOON-3
18,18.40,148.50,05/01/06Z,100,-,TYPHOON-3
19,19.20,148.90,05/01/12Z,100,-,TYPHOON-3
20,20.00,149.50,05/01/18Z,100,-,TYPHOON-3
21,20.70,150.30,05/02/00Z,95,-,TYPHOON-2
22,21.20,151.30,05/02/06Z,95,-,TYPHOON-2
23,22.30,152.30,05/02/12Z,95,-,TYPHOON-2
24,23.30,153.30,05/02/18Z,90,-,TYPHOON-2
25,24.40,154.20,05/03/00Z,90,-,TYPHOON-2
26,25.30,155.30,05/03/06Z,90,-,TYPHOON-2
27,25.90,156.90,05/03/12Z,85,-,TYPHOON-2
28,26.10,158.70,05/03/18Z,85,-,TYPHOON-2
29,26.20,160.50,05/04/00Z,80,-,TYPHOON-1
30,26.80,162.10,05/04/06Z,80,-,TYPHOON-1
31,27.60,163.60,05/04/12Z,75,-,TYPHOON-1
32,28.20,165.40,05/04/18Z,75,-,TYPHOON-1
33,29.20,167.10,05/05/00Z,70,-,TYPHOON-1
34,29.70,169.10,05/05/06Z,70,-,TYPHOON-1
35,30.80,171.10,05/05/12Z,65,-,TYPHOON-1
36,31.90,173.00,05/05/18Z,65,-,TYPHOON-1
37,33.40,174.50,05/06/00Z,55,-,TROPICAL STORM
38,34.70,175.40,05/06/06Z,50,-,TROPICAL STORM
