ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.90,145.50,08/07/12Z,20,-,TROPICAL DEPRESSION
2,9.00,145.00,08/07/18Z,25,-,TROPICAL DEPRESSION
3,8.90,144.40,08/08/00Z,30,-,TROPICAL DEPRESSION
4,8.80,143.70,08/08/06Z,30,-,TROPICAL DEPRESSION
5,8.80,142.80,08/08/12Z,30,-,TROPICAL DEPRESSION
6,8.80,141.90,08/08/18Z,30,-,TROPICAL DEPRESSION
7,8.90,140.90,08/09/00Z,30,-,TROPICAL DEPRESSION
8,9.10,139.80,08/09/06Z,30,-,TROPICAL DEPRESSION
9,9.20,138.60,08/09/12Z,30,-,TROPICAL DEPRESSION
10,9.20,137.40,08/09/18Z,35,-,TROPICAL STORM
11,9.10,136.20,08/10/00Z,40,-,TROPICAL STORM
12,9.10,135.10,08/10/06Z,50,-,TROPICAL STORM
13,9.20,134.10,08/10/12Z,60,-,TROPICAL STORM
14,9.40,133.10,08/10/18Z,75,-,TYPHOON-1
15,9.80,132.10,08/11/00Z,85,-,TYPHOON-2
16,10.20,130.90,08/11/06Z,90,-,TYPHOON-2
17,10.80,129.70,08/11/12Z,95,-,TYPHOON-2
18,11.30,128.60,08/11/18Z,100,-,TYPHOON-3
19,11.70,127.50,08/12/00Z,100,-,TYPHOON-3
20,12.00,126.70,08/12/06Z,110,-,TYPHOON-3
21,12.60,125.80,08/12/12Z,120,-,TYPHOON-4
22,13.10,125.00,08/12/18Z,125,-,TYPHOON-4
23,13.80,124.20,08/13/00Z,110,-,TYPHOON-3
24,14.40,123.60,08/13/06Z,110,-,TYPHOON-3
25,14.90,122.90,08/13/12Z,110,-,TYPHOON-3
26,15.60,122.10,08/13/18Z,100,-,TYPHOON-3
27,16.20,121.00,08/14/00Z,85,-,TYPHOON-2
28,16.70,119.70,08/14/06Z,70,-,TYPHOON-1
29,17.30,118.60,08/14/12Z,65,-,TYPHOON-1
30,17.80,117.50,08/14/18Z,75,-,TYPHOON-1
31,18.30,116.20,08/15/00Z,85,-,TYPHOON-2
32,18.40,114.90,08/15/06Z,95,-,TYPHOON-2
33,18.60,113.50,08/15/12Z,100,-,TYPHOON-3
34,19.00,112.30,08/15/18Z,90,-,TYPHOON-2
35,19.50,111.30,08/16/00Z,80,-,TYPHOON-1
36,20.10,110.50,08/16/06Z,65,-,TYPHOON-1
37,20.50,109.40,08/16/12Z,60,-,TROPICAL STORM
38,21.00,108.30,08/16/18Z,55,-,TROPICAL STORM
39,21.40,107.30,08/17/00Z,45,-,TROPICAL STORM
40,20.80,106.00,08/17/06Z,40,-,TROPICAL STORM
41,21.00,105.50,08/17/12Z,35,-,TROPICAL STORM
42,22.00,104.00,08/17/18Z,25,-,TROPICAL DEPRESSION
