ADV,LAT,LON,TIME,WIND,PR,STAT
1,15.20,148.70,09/30/00Z,45,-,TROPICAL STORM
2,15.90,148.30,09/30/06Z,60,-,TROPICAL STORM
3,16.70,147.90,09/30/12Z,70,-,TYPHOON-1
4,17.60,147.50,09/30/18Z,75,-,TYPHOON-1
5,18.50,146.80,10/01/00Z,80,-,TYPHOON-1
6,19.50,145.90,10/01/06Z,85,-,TYPHOON-2
7,20.70,144.80,10/01/12Z,90,-,TYPHOON-2
8,21.70,144.00,10/01/18Z,100,-,TYPHOON-3
9,22.60,143.40,10/02/00Z,120,-,TYPHOON-4
15,28.80,143.50,10/03/12Z,130,-,TYPHOON-4
16,30.10,144.20,10/03/18Z,100,-,TYPHOON-3
17,31.50,145.30,10/04/00Z,80,-,TYPHOON-1
18,32.70,146.60,10/04/06Z,70,-,TYPHOON-1
19,33.90,148.20,10/04/12Z,65,-,TYPHOON-1
20,35.00,150.50,10/04/18Z,50,-,TROPICAL STORM
21,35.40,151.00,10/05/00Z,40,-,TROPICAL STORM
22,36.50,151.50,10/05/06Z,35,-,TROPICAL STORM
23,37.50,152.00,10/05/12Z,30,-,TROPICAL DEPRESSION
