ADV,LAT,LON,TIME,WIND,PR,STAT
1,18.10,134.90,09/25/06Z,25,-,TROPICAL DEPRESSION
2,18.60,133.90,09/25/12Z,30,-,TROPICAL DEPRESSION
3,19.20,132.90,09/25/18Z,30,-,TROPICAL DEPRESSION
4,19.80,132.10,09/26/00Z,40,-,TROPICAL STORM
5,20.30,131.20,09/26/06Z,40,-,TROPICAL STORM
6,20.70,130.40,09/26/12Z,50,-,TROPICAL STORM
7,21.10,129.60,09/26/18Z,50,-,TROPICAL STORM
8,21.50,128.60,09/27/00Z,60,-,TROPICAL STORM
9,21.90,127.20,09/27/06Z,60,-,TROPICAL STORM
10,22.10,125.70,09/27/12Z,70,-,TYPHOON-1
11,22.30,124.10,09/27/18Z,70,-,TYPHOON-1
12,22.30,122.60,09/28/00Z,65,-,TYPHOON-1
13,22.60,120.90,09/28/06Z,60,-,TROPICAL STORM
14,22.50,118.80,09/28/12Z,65,-,TYPHOON-1
15,22.50,117.00,09/28/18Z,65,-,TYPHOON-1
16,22.60,115.20,09/29/00Z,50,-,TROPICAL STORM
17,22.50,113.60,09/29/06Z,35,-,TROPICAL STORM
18,22.30,112.00,09/29/12Z,30,-,TROPICAL DEPRESSION
19,21.70,110.80,09/29/18Z,25,-,TROPICAL DEPRESSION
