Date: 4-11 OCT 1961
Super Typhoon  #23
ADV  LAT   LON       TIME     WIND  PR  STAT
  1  19.40  147.00 10/04/00Z   50     - TROPICAL STORM
  2  18.80  146.40 10/04/06Z   55     - TROPICAL STORM
  3  18.30  145.80 10/04/12Z   65     - TYPHOON-1
  4  17.60  145.40 10/04/18Z   75     - TYPHOON-1
  5  17.10  144.90 10/05/00Z   85     - TYPHOON-2
  6  16.60  144.70 10/05/06Z   95     - TYPHOON-2
  7  16.30  144.10 10/05/12Z  105     - TYPHOON-3
  8  16.30  143.70 10/05/18Z  115     - TYPHOON-4
  9  16.50  143.50 10/06/00Z  125     - TYPHOON-4
 10  17.10  143.20 10/06/06Z  135     - SUPER TYPHOON-4
 11  17.80  142.80 10/06/12Z  145     - SUPER TYPHOON-5
 12  18.60  142.20 10/06/18Z  160     - SUPER TYPHOON-5
 13  19.40  141.40 10/07/00Z  175     - SUPER TYPHOON-5
 14  20.10  140.90 10/07/06Z  180     - SUPER TYPHOON-5
 15  20.90  140.10 10/07/12Z  170     - SUPER TYPHOON-5
 16  21.80  139.40 10/07/18Z  150     - SUPER TYPHOON-5
 17  22.70  138.70 10/08/00Z  135     - SUPER TYPHOON-4
 18  23.80  137.90 10/08/06Z  135     - SUPER TYPHOON-4
 19  25.00  137.40 10/08/12Z  130     - TYPHOON-4
 20  26.40  136.80 10/08/18Z  125     - TYPHOON-4
 21  27.80  136.70 10/09/00Z  125     - TYPHOON-4
 22  29.60  137.10 10/09/06Z  115     - TYPHOON-4
 23  31.50  137.80 10/09/12Z  100     - TYPHOON-3
 24  33.60  138.90 10/09/18Z   80     - TYPHOON-1
 25  35.80  140.80 10/10/00Z   60     - TROPICAL STORM
 26  38.20  143.30 10/10/06Z   50     - TROPICAL STORM
 27  39.70  145.80 10/10/12Z   40     - TROPICAL STORM
 28  41.00  147.30 10/10/18Z   40     - TROPICAL STORM
 29  41.90  148.00 10/11/00Z   40     - TROPICAL STORM
 30  43.90  147.50 10/11/06Z   30     - TROPICAL DEPRESSION
 31  46.50  146.00 10/11/12Z   25     - TROPICAL DEPRESSION
