ADV,LAT,LON,TIME,WIND,PR,STAT
1,7.80,137.10,05/11/06Z,25,-,TROPICAL DEPRESSION
2,8.20,136.20,05/11/12Z,30,-,TROPICAL DEPRESSION
3,8.60,135.20,05/11/18Z,45,-,TROPICAL STORM
4,9.00,134.30,05/12/00Z,60,-,TROPICAL STORM
5,9.30,133.70,05/12/06Z,75,-,TYPHOON-1
6,9.50,133.10,05/12/12Z,75,-,TYPHOON-1
7,9.70,132.40,05/12/18Z,70,-,TYPHOON-1
8,9.80,131.70,05/13/00Z,50,-,TROPICAL STORM
9,9.70,131.00,05/13/06Z,40,-,TROPICAL STORM
10,9.60,130.30,05/13/12Z,45,-,TROPICAL STORM
11,9.50,129.90,05/13/18Z,45,-,TROPICAL STORM
12,9.50,129.40,05/14/00Z,60,-,TROPICAL STORM
13,9.70,128.80,05/14/06Z,60,-,TROPICAL STORM
14,9.90,128.20,05/14/12Z,60,-,TROPICAL STORM
15,10.20,127.80,05/14/18Z,70,-,TYPHOON-1
16,10.50,127.30,05/15/00Z,90,-,TYPHOON-2
17,10.90,126.70,05/15/06Z,100,-,TYPHOON-3
18,11.30,125.80,05/15/12Z,100,-,TYPHOON-3
19,11.50,125.00,05/15/18Z,80,-,TYPHOON-1
20,11.60,124.40,05/16/00Z,80,-,TYPHOON-1
21,11.70,123.80,05/16/06Z,80,-,TYPHOON-1
22,11.80,123.20,05/16/12Z,90,-,TYPHOON-2
23,11.90,122.80,05/16/18Z,100,-,TYPHOON-3
24,12.20,122.30,05/17/00Z,120,-,TYPHOON-4
25,12.60,121.80,05/17/06Z,90,-,TYPHOON-2
26,13.00,121.20,05/17/12Z,65,-,TYPHOON-1
27,13.30,120.60,05/17/18Z,60,-,TROPICAL STORM
28,13.70,120.30,05/18/00Z,60,-,TROPICAL STORM
29,14.10,120.00,05/18/06Z,65,-,TYPHOON-1
30,14.50,119.80,05/18/12Z,70,-,TYPHOON-1
31,15.00,119.50,05/18/18Z,75,-,TYPHOON-1
32,15.50,119.40,05/19/00Z,85,-,TYPHOON-2
33,16.00,119.70,05/19/06Z,85,-,TYPHOON-2
34,16.40,120.20,05/19/12Z,65,-,TYPHOON-1
35,16.90,120.50,05/19/18Z,60,-,TROPICAL STORM
36,17.70,120.50,05/20/00Z,40,-,TROPICAL STORM
37,18.90,120.40,05/20/06Z,40,-,TROPICAL STORM
38,20.30,121.10,05/20/12Z,40,-,TROPICAL STORM
39,21.10,122.50,05/20/18Z,45,-,TROPICAL STORM
40,21.30,123.80,05/21/00Z,60,-,TROPICAL STORM
41,21.60,124.80,05/21/06Z,55,-,TROPICAL STORM
42,22.70,126.60,05/21/12Z,40,-,TROPICAL STORM
43,23.80,128.30,05/21/18Z,35,-,TROPICAL STORM
44,25.30,130.30,05/22/00Z,30,-,TROPICAL DEPRESSION
