ADV,LAT,LON,TIME,WIND,PR,STAT
1,26.90,131.20,08/20/12Z,40,-,TROPICAL STORM
2,27.30,130.90,08/20/18Z,50,-,TROPICAL STORM
3,27.70,130.60,08/21/00Z,50,-,TROPICAL STORM
4,28.10,130.30,08/21/06Z,50,-,TROPICAL STORM
5,27.80,129.70,08/21/12Z,50,-,TROPICAL STORM
6,27.60,130.80,08/21/18Z,55,-,TROPICAL STORM
7,28.40,131.90,08/22/00Z,55,-,TROPICAL STORM
8,29.30,132.40,08/22/06Z,55,-,TROPICAL STORM
9,30.30,132.30,08/22/12Z,60,-,TROPICAL STORM
10,31.20,131.60,08/22/18Z,60,-,TROPICAL STORM
11,31.80,130.70,08/23/00Z,40,-,TROPICAL STORM
12,32.50,129.80,08/23/06Z,30,-,TROPICAL DEPRESSION
13,33.30,129.00,08/23/12Z,30,-,TROPICAL DEPRESSION
14,34.00,128.20,08/23/18Z,30,-,TROPICAL DEPRESSION
15,34.70,127.40,08/24/00Z,25,-,TROPICAL DEPRESSION
