ADV,LAT,LON,TIME,WIND,PR,STAT
1,15.00,148.30,11/05/00Z,50,-,TROPICAL STORM
2,15.40,147.50,11/05/06Z,65,-,TYPHOON-1
3,15.90,146.50,11/05/12Z,80,-,TYPHOON-1
4,16.70,145.50,11/05/18Z,80,-,TYPHOON-1
5,17.60,144.50,11/06/00Z,75,-,TYPHOON-1
6,18.50,143.90,11/06/06Z,75,-,TYPHOON-1
7,19.60,143.60,11/06/12Z,75,-,TYPHOON-1
8,20.70,143.70,11/06/18Z,70,-,TYPHOON-1
9,21.70,144.10,11/07/00Z,60,-,TROPICAL STORM
10,22.10,144.50,11/07/06Z,60,-,TROPICAL STORM
11,22.80,145.20,11/07/12Z,55,-,TROPICAL STORM
12,23.40,146.00,11/07/18Z,50,-,TROPICAL STORM
13,24.00,146.60,11/08/00Z,45,-,TROPICAL STORM
14,25.00,147.90,11/08/06Z,35,-,TROPICAL STORM
15,26.30,149.40,11/08/12Z,40,-,TROPICAL STORM
16,27.50,151.00,11/08/18Z,40,-,TROPICAL STORM
17,28.50,152.30,11/09/00Z,35,-,TROPICAL STORM
