ADV,LAT,LON,TIME,WIND,PR,STAT
1,22.00,142.00,07/25/00Z,30,-,TROPICAL DEPRESSION
2,23.50,141.40,07/25/06Z,30,-,TROPICAL DEPRESSION
3,24.00,140.60,07/25/12Z,30,-,TROPICAL DEPRESSION
4,24.80,139.70,07/25/18Z,30,-,TROPICAL DEPRESSION
5,25.60,138.90,07/26/00Z,30,-,TROPICAL DEPRESSION
6,27.00,137.30,07/26/06Z,30,-,TROPICAL DEPRESSION
7,28.30,136.00,07/26/12Z,40,-,TROPICAL STORM
8,30.10,134.00,07/26/18Z,40,-,TROPICAL STORM
9,31.00,132.40,07/27/00Z,50,-,TROPICAL STORM
10,31.00,130.30,07/27/06Z,50,-,TROPICAL STORM
11,31.00,130.10,07/27/12Z,40,-,TROPICAL STORM
12,31.00,129.80,07/27/18Z,35,-,TROPICAL STORM
13,31.50,129.80,07/28/00Z,25,-,TROPICAL DEPRESSION
