ADV,LAT,LON,TIME,WIND,PR,STAT
1,16.30,149.00,08/28/06Z,35,-,TROPICAL STORM
2,16.00,148.20,08/28/12Z,45,-,TROPICAL STORM
3,16.10,147.40,08/28/18Z,55,-,TROPICAL STORM
4,16.20,146.70,08/29/00Z,65,-,TYPHOON-1
5,16.40,146.00,08/29/06Z,75,-,TYPHOON-1
6,16.30,145.60,08/29/12Z,85,-,TYPHOON-2
7,16.70,145.90,08/29/18Z,100,-,TYPHOON-3
8,17.40,145.50,08/30/00Z,105,-,TYPHOON-3
9,17.90,145.00,08/30/06Z,110,-,TYPHOON-3
10,18.40,144.50,08/30/12Z,120,-,TYPHOON-4
11,18.90,144.00,08/30/18Z,130,-,TYPHOON-4
14,20.50,141.90,08/31/12Z,130,-,TYPHOON-4
15,20.90,140.70,08/31/18Z,125,-,TYPHOON-4
16,21.20,139.40,09/01/00Z,120,-,TYPHOON-4
17,21.50,138.20,09/01/06Z,115,-,TYPHOON-4
18,21.90,136.90,09/01/12Z,115,-,TYPHOON-4
19,22.20,135.50,09/01/18Z,110,-,TYPHOON-3
20,22.50,134.20,09/02/00Z,105,-,TYPHOON-3
21,22.80,132.70,09/02/06Z,100,-,TYPHOON-3
22,22.90,131.20,09/02/12Z,100,-,TYPHOON-3
23,23.00,129.70,09/02/18Z,95,-,TYPHOON-2
24,22.80,128.40,09/03/00Z,95,-,TYPHOON-2
25,22.60,127.20,09/03/06Z,90,-,TYPHOON-2
26,22.30,126.20,09/03/12Z,90,-,TYPHOON-2
27,21.90,125.20,09/03/18Z,85,-,TYPHOON-2
28,21.70,124.30,09/04/00Z,85,-,TYPHOON-2
29,21.50,123.40,09/04/06Z,85,-,TYPHOON-2
30,21.10,122.80,09/04/12Z,80,-,TYPHOON-1
31,21.50,123.20,09/04/18Z,80,-,TYPHOON-1
32,21.70,122.40,09/05/00Z,80,-,TYPHOON-1
33,21.60,121.80,09/05/06Z,75,-,TYPHOON-1
34,21.90,121.40,09/05/12Z,75,-,TYPHOON-1
35,21.80,121.30,09/05/18Z,70,-,TYPHOON-1
36,21.70,120.70,09/06/00Z,65,-,TYPHOON-1
37,21.90,120.20,09/06/06Z,60,-,TROPICAL STORM
38,22.10,119.70,09/06/12Z,60,-,TROPICAL STORM
39,22.10,119.20,09/06/18Z,55,-,TROPICAL STORM
40,22.00,118.50,09/07/00Z,55,-,TROPICAL STORM
41,22.00,117.80,09/07/06Z,50,-,TROPICAL STORM
42,22.00,116.90,09/07/12Z,50,-,TROPICAL STORM
43,21.70,115.80,09/07/18Z,50,-,TROPICAL STORM
44,21.20,114.60,09/08/00Z,45,-,TROPICAL STORM
45,21.20,113.30,09/08/06Z,45,-,TROPICAL STORM
46,21.20,111.70,09/08/12Z,45,-,TROPICAL STORM
47,20.90,110.20,09/08/18Z,40,-,TROPICAL STORM
48,20.80,108.60,09/09/00Z,40,-,TROPICAL STORM
49,20.90,107.00,09/09/06Z,35,-,TROPICAL STORM
