ADV,LAT,LON,TIME,WIND,PR,STAT
1,3.00,150.20,05/13/06Z,25,1002,TROPICAL DEPRESSION
2,3.50,149.90,05/13/12Z,25,1002,TROPICAL DEPRESSION
3,4.00,149.60,05/13/18Z,25,1002,TROPICAL DEPRESSION
4,4.40,149.50,05/14/00Z,25,1002,TROPICAL DEPRESSION
5,4.70,149.50,05/14/06Z,25,1002,TROPICAL DEPRESSION
6,5.10,149.70,05/14/12Z,25,1002,TROPICAL DEPRESSION
7,5.50,149.60,05/14/18Z,25,1002,TROPICAL DEPRESSION
8,6.30,149.30,05/15/00Z,25,1002,TROPICAL DEPRESSION
9,7.20,148.60,05/15/06Z,30,1000,TROPICAL DEPRESSION
10,8.10,147.80,05/15/12Z,30,1000,TROPICAL DEPRESSION
11,9.20,146.60,05/15/18Z,30,1000,TROPICAL DEPRESSION
12,10.20,145.50,05/16/00Z,35,997,TROPICAL STORM
13,11.30,144.60,05/16/06Z,35,997,TROPICAL STORM
14,12.10,143.60,05/16/12Z,35,997,TROPICAL STORM
15,12.60,142.20,05/16/18Z,40,994,TROPICAL STORM
16,13.10,141.10,05/17/00Z,50,987,TROPICAL STORM
17,13.50,140.30,05/17/06Z,55,984,TROPICAL STORM
18,14.10,139.50,05/17/12Z,60,980,TROPICAL STORM
19,14.60,139.40,05/17/18Z,65,976,TYPHOON-1
20,15.40,139.40,05/18/00Z,65,976,TYPHOON-1
21,16.20,139.50,05/18/06Z,75,967,TYPHOON-1
22,16.80,139.80,05/18/12Z,80,963,TYPHOON-1
23,17.20,140.00,05/18/18Z,90,954,TYPHOON-2
24,17.70,140.50,05/19/00Z,120,922,TYPHOON-4
25,18.40,141.20,05/19/06Z,130,910,TYPHOON-4
28,22.50,144.60,05/20/00Z,125,916,TYPHOON-4
29,24.90,146.90,05/20/06Z,110,933,TYPHOON-3
30,27.20,149.60,05/20/12Z,95,949,TYPHOON-2
31,30.10,153.00,05/20/18Z,90,954,TYPHOON-2
32,32.90,156.30,05/21/00Z,75,967,TYPHOON-1
33,35.60,159.80,05/21/06Z,60,980,TROPICAL STORM
