ADV,LAT,LON,TIME,WIND,PR,STAT
1,19.70,121.30,09/08/18Z,15,1006,TROPICAL DEPRESSION
2,19.70,120.40,09/09/00Z,15,1006,TROPICAL DEPRESSION
3,19.70,119.70,09/09/06Z,15,1006,TROPICAL DEPRESSION
4,19.60,119.40,09/09/12Z,15,1006,TROPICAL DEPRESSION
5,19.50,119.10,09/09/18Z,15,1002,TROPICAL DEPRESSION
6,19.60,118.60,09/10/00Z,25,1001,TROPICAL DEPRESSION
7,19.90,117.80,09/10/06Z,30,1000,TROPICAL DEPRESSION
8,20.30,116.80,09/10/12Z,35,997,TROPICAL STORM
9,20.50,115.80,09/10/18Z,35,993,TROPICAL STORM
10,20.70,114.70,09/11/00Z,40,994,TROPICAL STORM
11,21.00,113.70,09/11/06Z,45,991,TROPICAL STORM
12,21.30,112.70,09/11/12Z,45,991,TROPICAL STORM
13,21.60,112.30,09/11/18Z,25,1002,TROPICAL DEPRESSION
14,21.80,110.80,09/12/00Z,25,1002,TROPICAL DEPRESSION
15,22.00,110.00,09/12/06Z,25,1002,TROPICAL DEPRESSION
16,22.20,109.60,09/12/12Z,20,1004,TROPICAL DEPRESSION
17,22.60,109.30,09/12/18Z,15,1006,TROPICAL DEPRESSION
18,22.90,108.60,09/13/00Z,15,1006,TROPICAL DEPRESSION
