ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.60,131.20,08/10/06Z,20,1004,TROPICAL DEPRESSION
2,10.50,131.00,08/10/12Z,20,1004,TROPICAL DEPRESSION
3,10.40,130.70,08/10/18Z,25,1002,TROPICAL DEPRESSION
4,10.50,130.40,08/11/00Z,30,1000,TROPICAL DEPRESSION
5,10.70,130.00,08/11/06Z,30,1000,TROPICAL DEPRESSION
6,11.10,129.50,08/11/12Z,30,1000,TROPICAL DEPRESSION
7,11.50,128.90,08/11/18Z,30,1000,TROPICAL DEPRESSION
8,12.10,128.20,08/12/00Z,30,1000,TROPICAL DEPRESSION
9,12.70,127.70,08/12/06Z,30,1000,TROPICAL DEPRESSION
10,13.30,126.70,08/12/12Z,35,997,TROPICAL STORM
11,13.80,125.70,08/12/18Z,35,997,TROPICAL STORM
12,14.20,124.20,08/13/00Z,25,1002,TROPICAL DEPRESSION
13,14.40,122.50,08/13/06Z,25,1002,TROPICAL DEPRESSION
14,14.40,120.90,08/13/12Z,20,1004,TROPICAL DEPRESSION
15,13.90,119.50,08/13/18Z,20,1004,TROPICAL DEPRESSION
16,13.50,118.50,08/14/00Z,20,1004,TROPICAL DEPRESSION
17,13.80,117.80,08/14/06Z,20,1004,TROPICAL DEPRESSION
18,14.50,117.20,08/14/12Z,20,1004,TROPICAL DEPRESSION
19,15.00,118.00,08/14/18Z,20,1004,TROPICAL DEPRESSION
