ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.20,164.00,08/22/00Z,20,1004,TROPICAL DEPRESSION
2,14.70,163.50,08/22/06Z,25,1002,TROPICAL DEPRESSION
3,15.10,162.90,08/22/12Z,30,1000,TROPICAL DEPRESSION
4,15.60,162.10,08/22/18Z,30,1000,TROPICAL DEPRESSION
5,16.20,161.30,08/23/00Z,45,991,TROPICAL STORM
6,16.80,160.40,08/23/06Z,45,991,TROPICAL STORM
7,17.60,159.50,08/23/12Z,50,987,TROPICAL STORM
8,18.30,158.30,08/23/18Z,55,984,TROPICAL STORM
9,18.90,157.10,08/24/00Z,65,976,TYPHOON-1
10,19.30,156.00,08/24/06Z,65,976,TYPHOON-1
11,19.60,155.10,08/24/12Z,65,976,TYPHOON-1
12,20.10,153.90,08/24/18Z,70,972,TYPHOON-1
13,20.60,152.40,08/25/00Z,75,967,TYPHOON-1
14,21.00,150.80,08/25/06Z,80,963,TYPHOON-1
15,21.40,149.30,08/25/12Z,85,958,TYPHOON-2
16,21.80,148.00,08/25/18Z,90,954,TYPHOON-2
17,22.10,146.80,08/26/00Z,100,944,TYPHOON-3
18,22.50,145.60,08/26/06Z,115,927,TYPHOON-4
19,22.80,144.40,08/26/12Z,115,927,TYPHOON-4
20,23.20,143.20,08/26/18Z,115,927,TYPHOON-4
21,23.50,142.00,08/27/00Z,115,927,TYPHOON-4
22,23.90,140.50,08/27/06Z,105,927,TYPHOON-3
23,24.30,139.20,08/27/12Z,90,954,TYPHOON-2
24,24.80,137.90,08/27/18Z,95,949,TYPHOON-2
25,25.20,136.50,08/28/00Z,95,949,TYPHOON-2
26,25.80,135.10,08/28/06Z,90,954,TYPHOON-2
27,26.30,133.80,08/28/12Z,90,954,TYPHOON-2
28,26.80,132.70,08/28/18Z,85,958,TYPHOON-2
29,27.30,131.50,08/29/00Z,85,958,TYPHOON-2
30,27.90,130.30,08/29/06Z,80,963,TYPHOON-1
31,28.40,129.50,08/29/12Z,80,963,TYPHOON-1
32,28.80,129.00,08/29/18Z,80,963,TYPHOON-1
33,29.20,128.40,08/30/00Z,80,963,TYPHOON-1
34,29.90,128.00,08/30/06Z,80,963,TYPHOON-1
35,30.60,127.70,08/30/12Z,75,967,TYPHOON-1
36,31.60,127.50,08/30/18Z,70,972,TYPHOON-1
37,32.70,127.50,08/31/00Z,70,972,TYPHOON-1
38,34.10,127.40,08/31/06Z,70,972,TYPHOON-1
39,35.40,127.40,08/31/12Z,55,984,TROPICAL STORM
40,36.70,127.80,08/31/18Z,55,984,TROPICAL STORM
41,38.00,128.40,09/01/00Z,45,991,TROPICAL STORM
42,38.80,129.50,09/01/06Z,35,997,TROPICAL STORM
