ADV,LAT,LON,TIME,WIND,PR,STAT
1,4.00,160.00,06/13/06Z,15,-,TROPICAL DEPRESSION
2,4.00,159.60,06/13/12Z,15,-,TROPICAL DEPRESSION
3,4.10,159.20,06/13/18Z,15,-,TROPICAL DEPRESSION
4,4.20,158.70,06/14/00Z,15,-,TROPICAL DEPRESSION
5,4.30,158.30,06/14/06Z,15,-,TROPICAL DEPRESSION
6,4.30,157.90,06/14/12Z,15,-,TROPICAL DEPRESSION
7,4.40,157.60,06/14/18Z,15,-,TROPICAL DEPRESSION
8,4.50,157.30,06/15/00Z,20,-,TROPICAL DEPRESSION
9,4.60,157.00,06/15/06Z,20,-,TROPICAL DEPRESSION
10,4.70,156.80,06/15/12Z,20,-,TROPICAL DEPRESSION
11,4.90,156.70,06/15/18Z,25,-,TROPICAL DEPRESSION
12,5.10,156.60,06/16/00Z,25,-,TROPICAL DEPRESSION
13,5.30,156.50,06/16/06Z,25,-,TROPICAL DEPRESSION
14,5.60,156.40,06/16/12Z,30,-,TROPICAL DEPRESSION
15,6.00,156.40,06/16/18Z,30,-,TROPICAL DEPRESSION
16,6.50,156.30,06/17/00Z,35,-,TROPICAL STORM
17,7.00,156.10,06/17/06Z,35,-,TROPICAL STORM
18,7.40,155.80,06/17/12Z,35,-,TROPICAL STORM
19,7.50,155.30,06/17/18Z,35,-,TROPICAL STORM
20,7.60,154.60,06/18/00Z,35,-,TROPICAL STORM
21,7.60,153.80,06/18/06Z,35,-,TROPICAL STORM
22,7.60,152.90,06/18/12Z,35,-,TROPICAL STORM
23,7.60,151.80,06/18/18Z,35,-,TROPICAL STORM
24,7.50,150.80,06/19/00Z,35,-,TROPICAL STORM
25,7.40,149.80,06/19/06Z,35,-,TROPICAL STORM
26,7.20,148.90,06/19/12Z,35,-,TROPICAL STORM
27,7.00,148.10,06/19/18Z,35,-,TROPICAL STORM
28,6.90,147.60,06/20/00Z,35,-,TROPICAL STORM
29,7.00,147.10,06/20/06Z,35,-,TROPICAL STORM
30,7.00,146.60,06/20/12Z,35,-,TROPICAL STORM
31,7.20,145.80,06/20/18Z,35,-,TROPICAL STORM
32,7.50,145.10,06/21/00Z,35,-,TROPICAL STORM
33,8.00,144.10,06/21/06Z,35,-,TROPICAL STORM
34,8.50,142.90,06/21/12Z,40,-,TROPICAL STORM
35,9.30,141.40,06/21/18Z,45,-,TROPICAL STORM
36,9.80,140.10,06/22/00Z,50,-,TROPICAL STORM
37,10.30,139.00,06/22/06Z,55,-,TROPICAL STORM
38,10.70,137.90,06/22/12Z,60,-,TROPICAL STORM
39,11.20,136.80,06/22/18Z,65,-,TYPHOON-1
40,11.80,135.30,06/23/00Z,75,-,TYPHOON-1
41,12.20,134.30,06/23/06Z,90,-,TYPHOON-2
42,12.70,133.20,06/23/12Z,105,-,TYPHOON-3
43,13.10,132.00,06/23/18Z,115,-,TYPHOON-4
44,13.40,130.80,06/24/00Z,125,-,TYPHOON-4
45,13.60,129.60,06/24/06Z,130,-,TYPHOON-4
46,14.00,128.50,06/24/12Z,130,-,TYPHOON-4
47,14.40,127.40,06/24/18Z,130,-,TYPHOON-4
48,14.90,126.30,06/25/00Z,125,-,TYPHOON-4
49,15.50,125.00,06/25/06Z,120,-,TYPHOON-4
50,16.20,123.90,06/25/12Z,115,-,TYPHOON-4
51,16.80,122.60,06/25/18Z,110,-,TYPHOON-3
52,17.50,121.20,06/26/00Z,105,-,TYPHOON-3
53,18.20,119.80,06/26/06Z,90,-,TYPHOON-2
54,18.90,118.40,06/26/12Z,90,-,TYPHOON-2
55,19.50,116.80,06/26/18Z,90,-,TYPHOON-2
56,20.00,115.30,06/27/00Z,90,-,TYPHOON-2
57,20.70,113.90,06/27/06Z,85,-,TYPHOON-2
58,21.40,112.40,06/27/12Z,85,-,TYPHOON-2
59,21.50,110.70,06/27/18Z,80,-,TYPHOON-1
60,21.50,108.90,06/28/00Z,65,-,TYPHOON-1
61,21.40,106.70,06/28/06Z,50,-,TROPICAL STORM
62,21.70,105.20,06/28/12Z,30,-,TROPICAL DEPRESSION
63,22.40,103.80,06/28/18Z,25,-,TROPICAL DEPRESSION
