ADV,LAT,LON,TIME,WIND,PR,STAT
1,16.00,128.70,09/03/06Z,15,-,TROPICAL DEPRESSION
2,16.00,129.40,09/03/12Z,15,-,TROPICAL DEPRESSION
3,16.20,130.00,09/03/18Z,15,-,TROPICAL DEPRESSION
4,16.50,130.40,09/04/00Z,15,-,TROPICAL DEPRESSION
5,16.90,130.70,09/04/06Z,15,-,TROPICAL DEPRESSION
6,17.40,130.90,09/04/12Z,15,-,TROPICAL DEPRESSION
7,17.90,131.00,09/04/18Z,15,-,TROPICAL DEPRESSION
8,18.40,130.80,09/05/00Z,15,-,TROPICAL DEPRESSION
9,18.80,130.40,09/05/06Z,20,-,TROPICAL DEPRESSION
10,19.10,129.70,09/05/12Z,25,-,TROPICAL DEPRESSION
11,19.40,129.00,09/05/18Z,25,-,TROPICAL DEPRESSION
12,19.80,128.40,09/06/00Z,30,-,TROPICAL DEPRESSION
13,20.50,128.00,09/06/06Z,30,-,TROPICAL DEPRESSION
14,21.30,127.80,09/06/12Z,35,-,TROPICAL STORM
15,22.30,128.20,09/06/18Z,40,-,TROPICAL STORM
16,23.30,128.70,09/07/00Z,40,-,TROPICAL STORM
17,24.30,129.40,09/07/06Z,45,-,TROPICAL STORM
18,25.50,130.20,09/07/12Z,45,-,TROPICAL STORM
19,26.80,131.00,09/07/18Z,45,-,TROPICAL STORM
20,28.20,131.80,09/08/00Z,45,-,TROPICAL STORM
21,29.70,132.40,09/08/06Z,45,-,TROPICAL STORM
22,31.20,133.20,09/08/12Z,50,-,TROPICAL STORM
23,32.90,134.30,09/08/18Z,55,-,TROPICAL STORM
24,34.40,136.50,09/09/00Z,40,-,TROPICAL STORM
25,35.70,138.30,09/09/06Z,25,-,TROPICAL DEPRESSION
26,37.00,140.40,09/09/12Z,25,-,TROPICAL DEPRESSION
27,38.20,142.70,09/09/18Z,25,-,TROPICAL DEPRESSION
28,39.20,144.90,09/10/00Z,25,-,TROPICAL DEPRESSION
29,40.10,147.50,09/10/06Z,25,-,TROPICAL DEPRESSION
30,40.90,150.00,09/10/12Z,30,-,TROPICAL DEPRESSION
