ADV,LAT,LON,TIME,WIND,PR,STAT
1,10.00,132.30,06/22/00Z,15,1010,TROPICAL DEPRESSION
2,10.70,130.70,06/22/06Z,25,1004,TROPICAL DEPRESSION
3,11.00,129.10,06/22/12Z,30,1000,TROPICAL DEPRESSION
4,10.90,127.90,06/22/18Z,30,1000,TROPICAL DEPRESSION
5,11.10,126.70,06/23/00Z,35,996,TROPICAL STORM
6,11.80,125.60,06/23/06Z,35,1003,TROPICAL STORM
7,11.80,124.30,06/23/12Z,35,1001,TROPICAL STORM
8,12.30,123.10,06/23/18Z,45,998,TROPICAL STORM
9,12.70,122.00,06/24/00Z,45,988,TROPICAL STORM
10,13.20,121.10,06/24/06Z,40,998,TROPICAL STORM
11,13.70,120.20,06/24/12Z,40,998,TROPICAL STORM
12,14.30,119.40,06/24/18Z,40,998,TROPICAL STORM
13,15.20,118.80,06/25/00Z,45,998,TROPICAL STORM
14,16.40,118.20,06/25/06Z,45,998,TROPICAL STORM
15,17.60,117.60,06/25/12Z,40,1001,TROPICAL STORM
16,18.60,116.80,06/25/18Z,40,1002,TROPICAL STORM
17,19.60,116.10,06/26/00Z,40,993,TROPICAL STORM
18,20.80,115.80,06/26/06Z,40,1001,TROPICAL STORM
19,22.10,114.90,06/26/12Z,30,1002,TROPICAL DEPRESSION
20,22.80,114.40,06/26/18Z,25,997,TROPICAL DEPRESSION
21,23.30,113.90,06/27/00Z,20,1007,TROPICAL DEPRESSION
22,23.70,113.80,06/27/06Z,15,1010,TROPICAL DEPRESSION
