ADV,LAT,LON,TIME,WIND,PR,STAT
1,20.40,135.40,08/03/06Z,15,998,TROPICAL DEPRESSION
2,20.80,135.70,08/03/12Z,20,998,TROPICAL DEPRESSION
3,21.20,136.00,08/03/18Z,30,994,TROPICAL DEPRESSION
4,21.90,136.20,08/04/00Z,30,1000,TROPICAL DEPRESSION
5,22.40,135.50,08/04/06Z,35,996,TROPICAL STORM
6,22.40,134.60,08/04/12Z,45,989,TROPICAL STORM
7,22.40,133.80,08/04/18Z,50,986,TROPICAL STORM
8,22.60,133.10,08/05/00Z,55,982,TROPICAL STORM
9,22.80,132.20,08/05/06Z,60,978,TROPICAL STORM
10,23.00,130.80,08/05/12Z,60,987,TROPICAL STORM
11,23.10,129.40,08/05/18Z,75,967,TYPHOON-1
12,23.10,128.00,08/06/00Z,80,963,TYPHOON-1
13,23.20,126.60,08/06/06Z,80,963,TYPHOON-1
14,23.40,125.30,08/06/12Z,80,963,TYPHOON-1
15,23.30,124.00,08/06/18Z,80,957,TYPHOON-1
16,23.50,123.10,08/07/00Z,80,954,TYPHOON-1
17,23.50,122.40,08/07/06Z,80,963,TYPHOON-1
18,23.60,121.90,08/07/12Z,80,960,TYPHOON-1
19,24.10,121.60,08/07/18Z,55,985,TROPICAL STORM
20,24.50,121.10,08/08/00Z,55,982,TROPICAL STORM
21,24.60,120.50,08/08/06Z,45,982,TROPICAL STORM
22,24.90,120.40,08/08/12Z,45,977,TROPICAL STORM
23,25.20,120.40,08/08/18Z,45,989,TROPICAL STORM
24,25.70,120.40,08/09/00Z,45,990,TROPICAL STORM
25,26.10,120.10,08/09/06Z,40,987,TROPICAL STORM
26,26.70,119.70,08/09/12Z,35,992,TROPICAL STORM
27,27.20,119.10,08/09/18Z,15,1010,TROPICAL DEPRESSION
