ADV,LAT,LON,TIME,WIND,PR,STAT
1,17.40,128.80,07/08/00Z,15,1010,TROPICAL DEPRESSION
2,17.50,128.00,07/08/06Z,15,1006,TROPICAL DEPRESSION
3,17.90,127.40,07/08/12Z,15,1006,TROPICAL DEPRESSION
4,18.10,126.80,07/08/18Z,15,1005,TROPICAL DEPRESSION
5,18.10,126.10,07/09/00Z,15,1010,TROPICAL DEPRESSION
6,18.30,125.00,07/09/06Z,20,1007,TROPICAL DEPRESSION
7,18.40,123.80,07/09/12Z,20,1003,TROPICAL DEPRESSION
8,18.60,122.40,07/09/18Z,25,1002,TROPICAL DEPRESSION
9,18.80,120.70,07/10/00Z,30,1000,TROPICAL DEPRESSION
10,19.30,119.90,07/10/06Z,30,1000,TROPICAL DEPRESSION
11,19.30,118.90,07/10/12Z,30,1002,TROPICAL DEPRESSION
12,19.50,117.30,07/10/18Z,30,999,TROPICAL DEPRESSION
13,19.70,115.70,07/11/00Z,35,996,TROPICAL STORM
14,20.20,114.00,07/11/06Z,30,1000,TROPICAL DEPRESSION
15,20.00,112.90,07/11/12Z,30,1000,TROPICAL DEPRESSION
16,20.20,111.60,07/11/18Z,30,1000,TROPICAL DEPRESSION
17,20.50,110.10,07/12/00Z,30,998,TROPICAL DEPRESSION
18,20.70,108.60,07/12/06Z,25,1004,TROPICAL DEPRESSION
19,21.00,106.70,07/12/12Z,20,1007,TROPICAL DEPRESSION
