ADV,LAT,LON,TIME,WIND,PR,STAT
1,16.40,130.20,07/11/00Z,15,1010,TROPICAL DEPRESSION
2,17.20,129.40,07/11/06Z,15,1008,TROPICAL DEPRESSION
3,17.80,128.40,07/11/12Z,15,1009,TROPICAL DEPRESSION
4,18.50,127.50,07/11/18Z,20,1007,TROPICAL DEPRESSION
5,19.30,126.50,07/12/00Z,20,1006,TROPICAL DEPRESSION
6,20.10,125.60,07/12/06Z,20,1005,TROPICAL DEPRESSION
7,20.90,124.50,07/12/12Z,20,1006,TROPICAL DEPRESSION
8,21.50,123.40,07/12/18Z,25,1004,TROPICAL DEPRESSION
9,22.10,122.30,07/13/00Z,30,1000,TROPICAL DEPRESSION
10,22.70,121.20,07/13/06Z,30,1000,TROPICAL DEPRESSION
11,23.30,119.90,07/13/12Z,30,1000,TROPICAL DEPRESSION
12,24.50,119.40,07/13/18Z,30,1000,TROPICAL DEPRESSION
13,26.00,119.30,07/14/00Z,25,1002,TROPICAL DEPRESSION
