ADV,LAT,LON,TIME,WIND,PR,STAT
1,11.40,162.50,08/15/18Z,20,1008,TROPICAL DEPRESSION
2,11.30,161.90,08/16/00Z,20,1007,TROPICAL DEPRESSION
3,11.40,161.30,08/16/06Z,20,1006,TROPICAL DEPRESSION
4,11.60,160.50,08/16/12Z,20,1005,TROPICAL DEPRESSION
5,12.00,159.70,08/16/18Z,25,1004,TROPICAL DEPRESSION
6,12.70,159.10,08/17/00Z,25,1002,TROPICAL DEPRESSION
7,13.50,158.70,08/17/06Z,30,1000,TROPICAL DEPRESSION
8,14.20,158.10,08/17/12Z,35,996,TROPICAL STORM
9,14.90,157.50,08/17/18Z,35,994,TROPICAL STORM
10,15.60,157.40,08/18/00Z,40,993,TROPICAL STORM
11,16.20,157.40,08/18/06Z,45,1000,TROPICAL STORM
12,16.70,157.40,08/18/12Z,50,990,TROPICAL STORM
13,17.00,157.30,08/18/18Z,55,982,TROPICAL STORM
14,17.30,157.50,08/19/00Z,65,972,TYPHOON-1
15,17.70,157.70,08/19/06Z,75,967,TYPHOON-1
16,18.00,157.60,08/19/12Z,90,955,TYPHOON-2
17,18.20,157.40,08/19/18Z,95,952,TYPHOON-2
18,18.50,157.40,08/20/00Z,105,944,TYPHOON-3
19,18.80,157.40,08/20/06Z,110,941,TYPHOON-3
20,19.10,157.00,08/20/12Z,110,941,TYPHOON-3
21,19.30,156.80,08/20/18Z,115,937,TYPHOON-4
22,19.90,156.80,08/21/00Z,115,937,TYPHOON-4
23,20.50,156.80,08/21/06Z,120,933,TYPHOON-4
24,21.10,156.80,08/21/12Z,120,933,TYPHOON-4
25,22.30,156.90,08/21/18Z,115,937,TYPHOON-4
26,23.50,156.70,08/22/00Z,110,941,TYPHOON-3
27,24.60,156.30,08/22/06Z,105,944,TYPHOON-3
28,25.60,155.70,08/22/12Z,100,948,TYPHOON-3
29,26.50,155.40,08/22/18Z,95,952,TYPHOON-2
30,27.40,155.10,08/23/00Z,95,952,TYPHOON-2
31,28.40,154.90,08/23/06Z,90,956,TYPHOON-2
32,29.20,154.60,08/23/12Z,90,956,TYPHOON-2
33,30.00,154.60,08/23/18Z,90,956,TYPHOON-2
34,31.00,154.80,08/24/00Z,90,956,TYPHOON-2
35,32.20,155.00,08/24/06Z,90,956,TYPHOON-2
36,33.70,155.30,08/24/12Z,90,956,TYPHOON-2
37,35.60,156.00,08/24/18Z,90,956,TYPHOON-2
38,38.10,156.90,08/25/00Z,90,956,TYPHOON-2
39,41.30,158.80,08/25/06Z,75,967,TYPHOON-1
40,45.10,161.70,08/25/12Z,65,976,TYPHOON-1
41,48.70,165.10,08/25/18Z,55,982,TROPICAL STORM
42,51.30,169.50,08/26/00Z,45,989,TROPICAL STORM
