ADV,LAT,LON,TIME,WIND,PR,STAT
1,21.80,145.00,09/12/18Z,25,-,TROPICAL DEPRESSION
2,21.70,142.70,09/13/00Z,30,-,TROPICAL DEPRESSION
3,22.50,141.00,09/13/20Z,35,-,TROPICAL STORM
4,23.10,139.80,09/14/02Z,35,-,TROPICAL STORM
5,24.40,137.80,09/14/08Z,40,-,TROPICAL STORM
6,24.00,137.30,09/14/00Z,40,-,TROPICAL STORM
7,25.20,136.50,09/14/06Z,45,-,TROPICAL STORM
8,26.10,135.60,09/14/12Z,45,-,TROPICAL STORM
9,27.30,134.90,09/14/18Z,50,-,TROPICAL STORM
10,28.60,134.40,09/15/00Z,50,-,TROPICAL STORM
11,30.20,134.60,09/15/06Z,55,-,TROPICAL STORM
12,31.60,135.10,09/15/12Z,60,-,TROPICAL STORM
13,32.90,135.90,09/15/18Z,60,-,TROPICAL STORM
14,35.30,137.90,09/16/00Z,60,-,TROPICAL STORM
15,37.60,140.90,09/16/06Z,50,-,TROPICAL STORM
